ENSG_ID	GeneName	chrom	pLI	loeuf	zscore_mis	zscore_syn	Haploinsufficiency_Score	Haploinsufficiency_Description	Triplosensitivity_Score	Triplosensitivity_Description	FUSIL	DDD_HI_percentage	known_developmental_disorder_genes	RVIS	omim_class	DOMINO	pHI	SCoNeS	f_parameter	shet_det	shet_drift	GDI	ncRVIS	ncGERP
ENSG00000151136	ABTB3	chr12	1.0	0.2	2.22	0.78	NA	NA	NA	NA	NA	NA	0.0	-1.079546089	Background	0.41497007	0.498	0.54	0.3661127	0.359416	0.320837	7389.82344	-0.0117081070203517	1.137211119
ENSG00000060971	ACAA1	chr3	0.0	1.12	1.22	-0.65	NA	NA	NA	NA	NA	NA	0.0	0.36502553	Background	0.08022974	0.155	0.976	0.556763458	0.010873	0.008211	1342.80459	-0.256095167747109	-1.591488303
ENSG00000167315	ACAA2	chr18	0.0	1.31	-0.27	0.9	NA	NA	NA	NA	NA	NA	0.0	-0.112209334	Background	0.07846798	0.284	0.934	0.596472016	0.011404	0.008187	396.13986	NA	-1.170738831
ENSG00000278540	ACACA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	-3.399588367	Background	0.9999819	0.558	0.072	0.198225799	0.132092	0.141665	151.5075	-0.519872553505893	0.105823474
ENSG00000076555	ACACB	chr12	0.0	0.86	1.57	-0.14	NA	NA	NA	NA	NA	NA	0.0	-1.692831135	Background	0.59937022	0.258	0.648	0.399457611	0.008487	0.005449	3979.35991	0.13695269920151	-0.731025836
ENSG00000111271	ACAD10	chr12	0.0	1.08	0.37	-0.15	NA	NA	NA	NA	NA	NA	0.0	0.320751343	Background	0.11038543	0.061	0.904	0.49106784	0.004073	0.003862	958.90541	-0.311041181024014	-0.618464693
ENSG00000240303	ACAD11	chr3	0.0	0.88	0.51	-1.24	NA	NA	NA	NA	NA	NA	0.0	-0.012481485	Background	0.05103787	NA	0.96	0.627261089	NA	NA	772.2298	-0.561314473629771	-0.677694876
ENSG00000151498	ACAD8	chr11	0.0	1.27	0.22	-1.95	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	0.0	0.148286569	OMIM	0.06063785	0.064	0.92	0.420524003	0.008219	0.006364	100.42016	0.246728891616662	-1.365819204
ENSG00000177646	ACAD9	chr3	0.0	0.81	-0.18	-0.17	NA	NA	NA	NA	NA	NA	1.0	-0.688996139	OMIM	0.05729644	0.19	0.966	0.39425948	0.020744	0.014336	169.80885	0.0138000920512982	-1.38561892
ENSG00000115361	ACADL	chr2	0.0	1.16	0.86	1.79	NA	NA	NA	NA	NA	NA	0.0	0.417874085	hOMIM AR	0.10689699	0.135	0.96	0.404677041	0.005908	0.005096	2093.29217	-0.759265613260826	-0.124615235
ENSG00000117054	ACADM	chr1	0.0	1.15	0.54	0.16	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	VP	29.48	1.0	-0.233500143	hOMIM AR	0.07681678	0.259	0.994	0.472880275	0.010604	0.00782	43.76588	NA	-2.214160333
ENSG00000122971	ACADS	chr12	0.0	0.95	0.58	0.32	NA	NA	NA	NA	NA	NA	1.0	0.257814603	hOMIM AR	0.05218091	0.326	0.956	0.425292106	0.019588	0.013413	1714.58162	0.905088093506206	-1.027148673
ENSG00000196177	ACADSB	chr10	0.0	1.17	-0.07	0.54	30.0	Gene associated with autosomal recessive phenotype	NA	NA	VP	65.42	0.0	0.060058366	OMIM	0.06647366	0.558	0.978	0.513032959	0.001603	0.003773	1017.15986	0.814325717602631	-0.005454464
ENSG00000072778	ACADVL	chr17	0.0	1.05	-0.21	-1.74	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	1.0	-0.807263453	hOMIM AR	0.06270185	0.171	0.996	0.615590449	0.04412	0.039565	459.50732	-0.0380150592775315	1.040355882
ENSG00000157766	ACAN	chr15	1.0	0.18	0.21	0.29	NA	NA	NA	NA	DL	75.58	1.0	3.561800078	Essential	0.9958176	0.441	0.384	0.594016507	0.232794	0.206751	15528.89086	NA	1.258736351
ENSG00000072818	ACAP1	chr17	0.07	0.42	2.3	1.53	NA	NA	NA	NA	VP	53.89	0.0	-0.422076441	Background	0.16582054	NA	0.718	0.56500081	0.037312	0.033664	504.0071	-0.214185442834914	0.342780187
ENSG00000114331	ACAP2	chr3	0.92	0.32	3.22	1.55	NA	NA	NA	NA	NA	NA	0.0	-0.662437983	Background	0.52675848	NA	0.792	0.344935354	0.199694	0.178283	40.66494	1.31774984460425	0.871598571
ENSG00000131584	ACAP3	chr1	0.0	0.59	1.67	-1.4	NA	NA	NA	NA	NA	NA	0.0	-1.063232323	Background	0.08849464	NA	0.98	0.459996578	0.017732	0.012275	131.90999	NA	NA
ENSG00000075239	ACAT1	chr11	0.0	1.05	0.91	-0.65	NA	NA	NA	NA	NA	NA	1.0	-0.273070615	hOMIM AR	0.05207773	0.471	0.978	0.340483114	0.018917	0.01208	1846.33331	-0.250179989082736	-0.801799433
ENSG00000120437	ACAT2	chr6	0.0	1.14	0.7	0.42	NA	NA	NA	NA	NA	NA	0.0	-0.385629292	Background	0.1396606	NA	0.956	0.478076316	0.008325	0.007206	3588.96459	0.731905322470859	-0.387985362
ENSG00000182827	ACBD3	chr1	0.01	0.54	1.82	0.46	NA	NA	NA	NA	DL	26.94	0.0	0.013270287	Background	0.94813291	0.384	0.646	0.397481884	0.033136	0.027037	76.52126	-1.0469532469214	1.651636435
ENSG00000181513	ACBD4	chr17	0.0	0.93	0.3	0.28	NA	NA	NA	NA	NA	NA	0.0	0.651372323	Background	0.09329657	0.154	0.942	0.645595051	0.00919	0.007348	139.59497	-0.326407022492602	-0.118802264
ENSG00000107897	ACBD5	chr10	0.01	0.53	0.87	-0.46	NA	NA	NA	NA	NA	NA	1.0	-0.163897273	Background	0.10312503	0.238	0.886	0.318968563	0.011784	0.008439	826.14153	-0.738141997541301	1.251779822
ENSG00000230124	ACBD6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	-0.667434129	IEND	0.10567761	0.524	0.992	0.361217518	0.077415	0.05744	16.07879	-0.700233231731354	-0.875396017
ENSG00000176244	ACBD7	chr10	0.12	1.19	0.03	-0.55	NA	NA	NA	NA	NA	NA	0.0	0.253537645	Background	0.06126516	0.173	0.786	0.465686827	0.002993	0.005482	15.27033	-0.0259572224882155	-0.254832267
ENSG00000110455	ACCS	chr11	0.0	0.84	0.23	0.37	NA	NA	NA	NA	NA	NA	0.0	1.159477895	Background	0.06332615	0.205	0.966	0.629159869	0.0149	0.010384	3720.71864	-0.629897240322249	-0.947470987
ENSG00000205126	ACCSL	chr11	0.0	1.32	0.26	-0.92	NA	NA	NA	NA	NA	NA	0.0	-0.154360503	Background	0.08814351	NA	0.974	0.551218164	0.003978	0.004388	72.53949	0.0317733016754125	-0.615882228
ENSG00000102977	ACD	NA	NA	NA	NA	NA	1.0	Little evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	0.0	-0.651742273	Background	0.22371289	0.246	0.888	0.517834104	0.005885	0.005034	47.31232	NA	0.62885559
ENSG00000159640	ACE	chr17	0.0	1.08	-0.69	-3.33	NA	NA	NA	NA	DL	3.56	0.0	1.573298902	hOMIM AR	0.33000762	0.818	0.878	0.502037178	0.008634	0.006053	1006.9095	NA	0.094888607
ENSG00000130234	ACE2	chrX	1.0	0.25	1.25	1.33	NA	NA	NA	NA	NA	NA	0.0	0.112073735	Background on X	NA	0.876	0.484	0.477067932	0.323822	0.292178	62.34343	-0.777595931635824	0.679758974
ENSG00000167769	ACER1	chr19	0.0	1.0	0.45	-0.55	NA	NA	NA	NA	VP	79.38	0.0	0.281341917	Background	0.09322878	NA	0.914	0.460684095	0.012308	0.009503	1151.46765	-0.303189958275059	-0.725564479
ENSG00000177076	ACER2	chr9	0.04	0.69	-0.37	-0.57	NA	NA	NA	NA	NA	NA	0.0	-0.409604331	Background	0.08357776	NA	0.84	0.401209748	0.058143	0.040265	281.52605	0.638596112838259	-0.31631014
ENSG00000078124	ACER3	chr11	0.87	0.39	1.8	0.2	NA	NA	NA	NA	NA	NA	1.0	-0.058651352	Background	0.22477186	NA	0.812	0.42311312	0.021924	0.014859	4.10513	1.78271717962156	0.190351879
ENSG00000087085	ACHE	chr7	1.0	0.21	2.75	-0.52	NA	NA	NA	NA	NA	NA	0.0	-0.461646747	Background	0.92691474	0.288	0.256	0.446456996	0.280387	0.240036	2635.44184	NA	0.830852881
ENSG00000100813	ACIN1	chr14	1.0	0.2	2.2	-1.31	NA	NA	NA	NA	NA	NA	0.0	-1.019768028	Background	0.94192204	0.719	0.364	0.477627915	0.105891	0.104244	7850.70685	0.514121097272034	1.592135243
ENSG00000213088	ACKR1	chr1	0.0	1.6	-0.49	-0.34	NA	NA	NA	NA	NA	NA	0.0	-0.29169617	Background	0.13464422	0.127	0.882	0.581868934	0.018797	0.014823	377.01329	0.0386904106193809	-1.380690759
ENSG00000144648	ACKR2	chr3	0.0	1.47	0.26	-0.01	NA	NA	NA	NA	NA	NA	0.0	0.038758734	Background	0.12817182	NA	0.902	0.624448674	0.009181	0.008118	160.60295	0.368981081177815	-0.093844659
ENSG00000144476	ACKR3	chr2	0.39	0.68	0.95	-0.31	NA	NA	NA	NA	DL	41.3	0.0	0.068791686	Background	0.13886245	0.181	0.852	0.443602427	0.175735	0.117917	73.27932	-0.749703468095407	0.042372817
ENSG00000129048	ACKR4	chr3	0.0	1.8	0.84	0.05	NA	NA	NA	NA	NA	NA	0.0	0.268419435	Background	0.14081579	NA	0.852	0.333859319	0.025155	0.018399	45.69268	-0.423235958064537	0.017178229
ENSG00000131473	ACLY	chr17	0.08	0.38	3.28	1.45	NA	NA	NA	NA	NA	NA	0.0	-2.009100913	Background	0.98861773	NA	0.372	0.369845201	0.016308	0.012702	122.10544	-0.338086120473955	1.437471115
ENSG00000153086	ACMSD	chr2	0.0	1.12	0.01	-0.62	NA	NA	NA	NA	VP	25.06	0.0	-0.01524782	Background	0.1475844	0.256	0.796	0.401158446	0.010863	0.008149	73.5044	-0.263455192293994	0.84180713
ENSG00000122729	ACO1	chr9	0.0	0.93	0.92	-0.13	NA	NA	NA	NA	NA	NA	0.0	-0.903436504	Background	0.07107383	0.355	0.934	0.518313577	0.009468	0.00687	557.15552	-0.258722584094474	-0.527249427
ENSG00000100412	ACO2	chr22	0.21	0.42	2.92	0.09	NA	NA	NA	NA	NA	NA	1.0	-0.804232515	IEND	0.21092963	NA	0.872	0.310738523	0.073576	0.068472	57.4073	-0.617411983924434	-0.052130404
ENSG00000102794	ACOD1	chr13	0.0	1.22	1.57	3.03	NA	NA	NA	NA	VP	60.62	0.0	NA	Background	0.11899256	NA	0.86	0.568060804	NA	NA	116.25239	-0.559335833803654	-0.309437378
ENSG00000184227	ACOT1	chr14	0.0	1.53	0.85	2.28	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.15066035	NA	0.758	NA	0.021264	0.017074	504.05657	NA	NA
ENSG00000162390	ACOT11	chr1	0.0	1.08	0.54	0.93	NA	NA	NA	NA	NA	NA	0.0	1.987946699	Background	0.1151568	0.19	0.822	0.582484467	0.007584	0.005634	3575.80865	3.72414487409192	-0.0237023585
ENSG00000172497	ACOT12	chr5	0.0	1.09	0.05	0.3	NA	NA	NA	NA	NA	NA	0.0	0.169230494	Background	0.10997955	0.226	0.952	0.442085	0.00232	0.003724	944.26578	-0.0898287677172638	-0.349925723
ENSG00000112304	ACOT13	chr6	0.0	1.94	0.1	1.12	NA	NA	NA	NA	NA	NA	0.0	0.177873819	Background	0.19978734	0.052	0.73	0.52308487	0.007282	0.007492	47.64756	0.981955351344528	-0.317981473
ENSG00000119673	ACOT2	chr14	0.0	1.33	-0.7	-1.42	NA	NA	NA	NA	NA	NA	0.0	0.82632129	Background	0.08465231	0.129	0.92	0.440416033	0.019782	0.012925	303.91986	0.0550696753769213	-0.742504261
ENSG00000177465	ACOT4	chr14	0.0	1.66	0.11	0.26	NA	NA	NA	NA	VP	71.55	0.0	0.030381158	Background	0.14055211	0.122	0.936	0.471596835	0.001727	0.004115	2651.03332	0.351983640504314	-0.505228979
ENSG00000205669	ACOT6	chr14	0.0	1.63	1.18	0.48	NA	NA	NA	NA	NA	NA	0.0	0.216284697	Background	0.18548184	NA	0.698	0.591951557	0.033957	0.02587	122.29752	0.924828278151874	0.503708609
ENSG00000097021	ACOT7	chr1	0.76	0.43	1.98	-1.27	NA	NA	NA	NA	NA	NA	0.0	-1.05833253	Background	0.10089136	NA	0.814	0.372905268	0.24521	0.202076	16.25413	0.283152894538095	-0.751728033
ENSG00000101473	ACOT8	chr20	0.0	1.0	0.12	0.09	NA	NA	NA	NA	NA	NA	0.0	1.017586671	Background	0.15508431	0.32	0.808	0.670149688	0.004563	0.004753	303.18272	0.0615844299886227	-0.599764344
ENSG00000123130	ACOT9	chrX	0.0	1.18	0.7	1.15	NA	NA	NA	NA	NA	NA	0.0	0.21905007	Background on X	NA	NA	0.776	0.405218208	0.005351	0.004949	204.02566	-0.333380835801973	-0.129139438
ENSG00000161533	ACOX1	chr17	0.06	0.46	1.98	0.22	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	1.0	-0.084402285	OMIM	0.09171241	0.271	0.942	0.4475719	0.027772	0.020923	194.54546	-1.02825150440999	-0.131255959
ENSG00000168306	ACOX2	chr3	0.0	0.87	0.5	0.52	NA	NA	NA	NA	NA	NA	0.0	-0.218971552	Background	0.08483849	0.192	0.994	0.626536227	0.009408	0.007342	165.51083	0.261570804611558	-0.513631827
ENSG00000087008	ACOX3	chr4	0.0	1.06	-0.44	-0.94	NA	NA	NA	NA	NA	NA	0.0	0.709665342	Background	0.07743312	0.191	0.966	0.448409062	0.004706	0.00433	310.89169	0.261982748263689	-1.703278817
ENSG00000153093	ACOXL	chr2	0.0	1.1	1.02	0.93	NA	NA	NA	NA	NA	NA	0.0	1.592670061	Background	0.06705031	NA	0.966	0.640467282	NA	NA	3441.02377	NA	-0.593475845
ENSG00000143727	ACP1	chr2	0.0	1.8	-0.25	-0.92	NA	NA	NA	NA	NA	NA	0.0	-0.104635772	Background	0.2232024	0.378	0.694	0.502702149	0.023771	0.017038	2286.39399	-0.305212677431648	-1.034098471
ENSG00000134575	ACP2	chr11	0.0	0.75	0.83	0.64	NA	NA	NA	NA	NA	NA	0.0	-0.390173051	Background	0.11896038	0.273	0.966	0.535617798	0.014186	0.010039	78.48884	-0.370782179270178	0.424878613
ENSG00000014257	ACP3	chr3	0.0	1.4	0.17	-0.31	NA	NA	NA	NA	NA	NA	0.0	-0.498543344	Background	0.07900819	0.25	0.938	0.536599001	0.006836	0.005766	66.58925	-0.237749432766638	-0.28335549
ENSG00000142513	ACP4	chr19	0.0	1.51	0.13	-0.98	NA	NA	NA	NA	NA	NA	0.0	-0.1437569	Background	0.08446712	0.273	0.914	0.645490025	0.006313	0.005595	2591.79139	0.192668841024111	-0.357463782
ENSG00000102575	ACP5	chr19	0.08	0.72	0.4	0.56	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	1.0	0.305315065	IEI	0.1181349	NA	0.944	0.57700188	0.216075	0.168285	890.93344	-0.166464650294647	-0.663610166
ENSG00000162836	ACP6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.887907482	Background	0.07170426	0.183	0.882	0.617481565	0.007142	0.006327	144.10699	-0.0197644864220839	-0.978780924
ENSG00000183760	ACP7	chr19	0.0	0.96	0.32	-0.12	NA	NA	NA	NA	NA	NA	0.0	0.598166277	Background	0.0902634	NA	0.958	0.438378078	0.002089	0.003771	121.94724	NA	NA
ENSG00000100312	ACR	chr22	0.01	0.88	0.45	-2.34	NA	NA	NA	NA	NA	NA	0.0	-0.095098479	Background	0.15746166	0.275	0.886	0.490300728	0.016145	0.010857	82.38119	-0.0234687339767734	-0.355868935
ENSG00000111644	ACRBP	chr12	0.0	0.93	0.73	0.36	NA	NA	NA	NA	NA	NA	0.0	0.237674003	Background	0.06455477	NA	0.906	0.469327051	0.013187	0.00925	116.07393	0.12532286739587	-0.07176467
ENSG00000134940	ACRV1	chr11	0.0	1.43	0.89	-0.96	NA	NA	NA	NA	NA	NA	0.0	0.099180763	Background	0.07369504	0.167	0.954	0.657102603	0.004137	0.005227	191.81686	-0.0903100198000402	0.139829323
ENSG00000103740	ACSBG1	chr15	0.0	0.6	1.83	-1.02	NA	NA	NA	NA	NA	NA	0.0	-0.287415659	Background	0.0832393	0.176	0.992	0.391130744	0.024054	0.017043	329.18937	-0.927600317496617	-0.380529614
ENSG00000130377	ACSBG2	chr19	0.0	0.92	0.22	-1.02	NA	NA	NA	NA	NA	NA	0.0	1.727367053	Background	0.06534342	0.211	0.95	0.586798192	0.020088	0.014003	1477.23251	0.680488724542209	-0.714118454
ENSG00000167107	ACSF2	chr17	0.0	0.65	1.98	0.99	NA	NA	NA	NA	VP	67.04	0.0	-0.367713568	Background	0.10147064	0.244	0.98	0.489828023	0.005606	0.004693	257.08922	NA	-0.040440456
ENSG00000176715	ACSF3	chr16	0.0	1.77	-1.3	-2.81	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	0.0	0.389093597	IEND	0.13433627	NA	0.92	0.464604202	0.005384	0.005018	252.58527	0.534682820518216	-0.586612626
ENSG00000151726	ACSL1	chr4	0.0	0.48	1.4	0.44	NA	NA	NA	NA	NA	NA	0.0	-0.118979746	Background	0.2695163	0.334	0.936	0.407955517	0.061138	0.057854	62.62006	-0.0178948331624557	1.081844098
ENSG00000123983	ACSL3	chr2	0.0	0.55	2.01	-0.96	NA	NA	NA	NA	NA	NA	0.0	-0.192771022	Background	0.22571408	0.816	0.948	0.427459607	0.038886	0.034923	93.41567	0.470331820001275	0.631328932
ENSG00000068366	ACSL4	chrX	0.98	0.31	2.59	0.07	1.0	Little evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	1.0	-1.172275683	Background on X	NA	0.9	0.292	0.337002513	0.302826	0.272325	15.24987	-1.27373783583225	1.709272185
ENSG00000197142	ACSL5	chr10	0.0	0.73	0.72	0.96	NA	NA	NA	NA	VP	53.06	0.0	-0.807263453	Background	0.08343119	NA	0.96	0.478375828	0.023977	0.016972	551.73015	-0.200080933299359	-0.042417484
ENSG00000164398	ACSL6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	-1.141934152	Background	0.16229477	0.118	0.924	0.400264998	0.018299	0.012406	97.99912	-1.29257909708509	1.157320048
ENSG00000166743	ACSM1	chr16	0.0	1.07	0.2	0.64	NA	NA	NA	NA	VP	83.72	0.0	1.067855421	Background	0.05423862	0.066	0.854	0.693643414	0.003125	0.003947	302.56401	-0.130002117349803	-0.964359609
ENSG00000183747	ACSM2A	chr16	0.0	1.36	-1.79	-1.89	NA	NA	NA	NA	VP	85.6	0.0	1.011975357	Background	0.06550194	0.125	0.904	0.581526732	NA	NA	2561.49154	0.346298143618065	-0.481319961
ENSG00000066813	ACSM2B	chr16	0.0	1.42	-1.98	-2.61	NA	NA	NA	NA	NA	NA	0.0	0.862156666	Background	0.07350609	NA	0.9	0.565297013	0.010578	0.008022	158.88296	0.29650543159013	-0.508357635
ENSG00000005187	ACSM3	chr16	0.0	1.05	0.46	1.14	NA	NA	NA	NA	NA	NA	0.0	0.503876531	Background	0.10252574	0.329	0.962	0.643348939	NA	NA	993.69947	-0.37797962137271	0.058685143
ENSG00000215009	ACSM4	chr12	0.0	1.24	0.91	1.24	NA	NA	NA	NA	NA	NA	0.0	0.913040027	Background	0.16259133	NA	0.728	0.615254391	NA	NA	1070.09648	0.305898380851489	-0.069486977
ENSG00000183549	ACSM5	chr16	0.0	1.26	-0.62	-2.11	NA	NA	NA	NA	NA	NA	0.0	1.584743466	Background	0.06217771	0.121	0.85	0.603087787	0.009434	0.00725	7462.84206	0.915331399435453	-0.703794066
ENSG00000173124	ACSM6	chr10	0.0	1.01	0.96	1.99	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.06251547	0.078	0.912	0.64461013	0.004383	0.004798	889.14859	-0.0509777183358497	-0.230126913
ENSG00000154930	ACSS1	chr20	0.0	0.76	1.83	-0.62	NA	NA	NA	NA	NA	NA	0.0	-0.526258571	Background	0.07157136	0.23	0.994	0.471853619	0.015544	0.010714	1132.78741	0.0788210388225078	-1.11219813
ENSG00000131069	ACSS2	chr20	0.0	0.9	1.08	2.25	NA	NA	NA	NA	NA	NA	0.0	-0.456298698	Background	0.06014851	0.521	0.978	0.442028859	0.02466	0.018324	597.75331	-0.50409395738263	0.625555458
ENSG00000111058	ACSS3	chr12	0.0	0.95	0.15	-1.39	NA	NA	NA	NA	NA	NA	0.0	-1.114928361	Background	0.0773664	NA	0.904	0.344426731	0.006173	0.004972	372.17387	-0.814138549060843	-0.549463328
ENSG00000143632	ACTA1	chr1	0.0	1.22	4.53	1.11	NA	NA	NA	NA	NA	NA	1.0	-0.697115021	hOMIM AD	0.98258504	0.893	0.142	0.262491957	0.008318	0.007267	6.81058	-0.0904181264147184	1.622980149
ENSG00000107796	ACTA2	NA	NA	NA	NA	NA	1.0	Little evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	1.0	-0.40506131	OMIM	0.99847101	0.836	0.07	0.280982019	0.082295	0.065158	3.60496	0.0785889845274797	-0.571515069
ENSG00000075624	ACTB	NA	NA	NA	NA	NA	0.0	No evidence available	0.0	No evidence available	NA	NA	1.0	-0.902455996	IEI	0.99993014	NA	0.036	0.207496336	0.19876	0.153121	1.93092	NA	2.295385894
ENSG00000169067	ACTBL2	chr5	0.0	1.95	-0.36	0.54	NA	NA	NA	NA	NA	NA	0.0	1.018744194	Background	0.9550028	NA	0.392	0.586899553	0.003188	0.004611	282.60784	-0.32505766005637	0.310236217
ENSG00000159251	ACTC1	chr15	0.74	0.48	4.52	0.07	1.0	Little evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	0.0	-0.58303871	hOMIM AD	0.99753881	0.786	0.012	0.275978271	0.198744	0.152674	2.4177	1.69314165703365	0.34384124
ENSG00000184009	ACTG1	chr17	0.0	0.86	3.16	-18.97	NA	NA	NA	NA	NA	NA	1.0	-0.960202365	OMIM	0.95895022	0.944	0.098	0.182026988	0.03657	0.025775	13.06854	NA	0.492029694
ENSG00000163017	ACTG2	chr2	0.07	0.63	3.35	0.64	NA	NA	NA	NA	VP	22.67	0.0	-0.697115021	Background	0.98474187	0.886	0.184	0.269694173	0.02237	0.015124	6.21695	2.26177360600988	0.987298092
ENSG00000288649	ACTL10	NA	NA	NA	NA	NA	NA	NA	NA	NA	VN	75.29	0.0	0.352817004	Background	0.84114692	0.265	0.604	0.425776601	NA	NA	42.92503	-0.560890981567717	0.041698981
ENSG00000136518	ACTL6A	chr3	1.0	0.25	2.94	0.28	NA	NA	NA	NA	NA	NA	0.0	-0.032003186	Background	0.99944551	0.825	0.122	0.292328429	0.279634	0.242646	70.2961	-0.744341864891303	2.061652488
ENSG00000077080	ACTL6B	chr7	0.0	0.65	3.27	0.08	30.0	Gene associated with autosomal recessive phenotype	NA	NA	NA	NA	1.0	-0.831332413	Background	0.99927818	0.647	0.424	0.275300745	0.043554	0.036512	19.95387	-0.0980451300432454	0.534668796
ENSG00000187003	ACTL7A	chr9	0.0	1.33	0.18	-0.87	NA	NA	NA	NA	NA	NA	0.0	0.535424805	Background	0.79932058	0.401	0.668	0.523938776	0.009454	0.007662	579.29773	-0.0383839156713429	0.327460647
ENSG00000148156	ACTL7B	chr9	0.0	1.57	0.51	0.6	NA	NA	NA	NA	VP	64.73	0.0	-0.809223958	Background	0.68375068	0.521	0.586	0.344459163	0.013768	0.011009	750.79102	1.08280584012733	-0.099259467
ENSG00000117148	ACTL8	chr1	0.32	1.12	0.88	-1.38	NA	NA	NA	NA	NA	NA	0.0	0.290877662	Background	0.53550697	NA	0.706	0.401046942	0.017625	0.011859	141.20461	-0.499703191485977	-0.674640972
ENSG00000181786	ACTL9	chr19	0.0	1.14	0.13	0.81	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.57400095	NA	0.618	0.586688128	0.193379	0.14863	47.96843	0.564790690015336	-0.914936451
ENSG00000072110	ACTN1	chr14	1.0	0.21	3.36	1.0	NA	NA	NA	NA	NA	NA	0.0	-1.91744242	Essential	0.99937029	0.715	0.186	0.269934629	0.10115	0.096694	169.2976	NA	2.577344607
ENSG00000077522	ACTN2	chr1	1.0	0.24	1.29	0.33	NA	NA	NA	NA	NA	NA	0.0	-0.146695296	OMIM	0.9994469	0.781	0.14	0.256437946	0.043153	0.040083	447.74179	0.753612283912811	0.242135472
ENSG00000248746	ACTN3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	2.342189118	Background	0.78073889	NA	0.614	NA	NA	NA	NA	NA	NA
ENSG00000130402	ACTN4	chr19	1.0	0.1	4.16	-1.18	NA	NA	NA	NA	SV	21.58	0.0	-1.3971206	OMIM	0.99988083	0.558	0.018	0.20905392	0.370762	0.334966	118.99593	NA	-0.124913263
ENSG00000131966	ACTR10	chr14	0.0	0.66	1.17	-0.23	NA	NA	NA	NA	NA	NA	0.0	-0.277259677	Background	0.2830847	0.31	0.908	0.484734618	0.02235	0.015154	33.54228	NA	-0.240999165
ENSG00000138107	ACTR1A	chr10	0.97	0.33	3.03	1.6	NA	NA	NA	NA	NA	NA	0.0	-0.597474378	Background	0.98827221	0.392	0.228	0.311863407	0.12732	0.108431	8.60227	-0.272535339181106	1.678415985
ENSG00000115073	ACTR1B	chr2	0.0	0.68	1.04	-0.0	NA	NA	NA	NA	NA	NA	0.0	-0.409958567	Background	0.41513753	0.393	0.878	0.323503365	0.034472	0.026013	1574.86665	-0.221582869698454	0.372282414
ENSG00000138071	ACTR2	chr2	1.0	0.2	3.67	1.35	NA	NA	NA	NA	NA	NA	0.0	-0.419143984	Background	0.96444457	NA	0.056	0.314655883	0.129141	0.115264	2.21749	1.10749442901829	1.76512918
ENSG00000115091	ACTR3	chr2	1.0	0.12	3.61	0.43	NA	NA	NA	NA	NA	NA	0.0	-0.414954475	Background	0.99143526	0.674	0.08	0.301660342	0.283632	0.249684	35.92435	-0.0646809320964084	0.805091881
ENSG00000133627	ACTR3B	chr7	1.0	0.19	2.97	-0.14	NA	NA	NA	NA	NA	NA	0.0	-0.497835087	Background	0.99014405	0.346	0.08	0.308162011	0.287735	0.253305	9.07879	-0.606347654755804	0.637799823
ENSG00000106526	ACTR3C	chr7	0.0	1.37	-0.13	0.07	NA	NA	NA	NA	NA	NA	0.0	1.286053806	Background	0.12823337	NA	0.772	0.556868021	0.002088	0.00434	1248.01469	-0.488728292359816	-0.84057346
ENSG00000101442	ACTR5	chr20	0.0	1.01	0.41	-1.25	NA	NA	NA	NA	DL	47.44	0.0	-0.05169545	Background	0.50923715	0.244	0.592	0.457376227	0.008332	0.00678	288.88575	0.539172178611531	-1.039838267
ENSG00000075089	ACTR6	chr12	0.0	1.08	1.89	0.77	NA	NA	NA	NA	CL	7.31	0.0	-0.274230586	Background	0.45033954	0.664	0.81	0.296932544	0.023473	0.016317	24.71314	-0.676806468967563	0.06490917
ENSG00000113812	ACTR8	chr3	0.0	0.99	1.23	0.53	NA	NA	NA	NA	CL	25.35	0.0	-0.722505976	Background	0.24615401	0.67	0.83	0.36431342	0.008464	0.006194	1131.54341	-0.451776206125524	-0.686253877
ENSG00000123165	ACTRT1	chrX	0.0	1.61	-1.24	-0.34	NA	NA	NA	NA	NA	NA	0.0	0.429627393	Background on X	NA	NA	0.596	0.599443043	0.039252	0.02541	168.61631	0.135019983442631	-0.269851946
