node1_ID	node1_transcript	node1_prot_ID	node1_name	node1_chr	node1_start	node1_end	paralog_ID	paralog_prot_ID	paralog_name	paralog_chr	paralog_start	paralog_end	identity_target_to_query	identity_query_to_target
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YGR294W	YGR294W	PAU12	VII	1080306.0	1080668.0	84.6774	87.5
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YIL176C	YIL176C	PAU14	IX	8793.0	9155.0	84.6774	87.5
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YJL223C	YJL223C	PAU1	X	8776.0	9138.0	84.6774	87.5
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YAL068C	YAL068C	PAU8	I	1807.0	2169.0	84.6774	87.5
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YBL108C-A	YBL108C-A	PAU9	II	7605.0	7733.0	27.4194	80.9524
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YLR461W	YLR461W	PAU4	XII	1062919.0	1063281.0	83.0645	85.8333
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YOL161C	YOL161C	PAU20	XV	11549.0	11911.0	84.6774	87.5
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YNR076W	YNR076W	PAU6	XIV	781918.0	782280.0	84.6774	87.5
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YLL064C	YLL064C	PAU18	XII	13083.0	13445.0	84.6774	87.5
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YEL049W	YEL049W	PAU2	V	63728.0	64090.0	83.0645	85.8333
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YDR542W	YDR542W	PAU10	IV	1523249.0	1523611.0	83.871	86.6667
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YGL261C	YGL261C	PAU11	VII	6290.0	6652.0	84.6774	87.5
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YFL020C	YFL020C	PAU5	VI	99231.0	99599.0	89.5161	90.9836
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YAR020C	YAR020C	PAU7	I	176856.0	177023.0	40.3226	90.9091
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YBR067C	YBR067C	TIP1	II	372103.0	372735.0	22.5806	13.3333
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YIL011W	YIL011W	TIR3	IX	333727.0	334536.0	27.4194	12.6394
YLR037C	YLR037C_mRNA	YLR037C	PAU23	XII	222685	223059	YOR009W	YOR009W	TIR4	XV	344335.0	345798.0	24.1935	6.16016
YMR307W	YMR307W_mRNA	YMR307W	GAS1	XIII	887003	888682	YLR343W	YLR343W	GAS2	XII	816094.0	817761.0	40.6082	40.9009
YMR307W	YMR307W_mRNA	YMR307W	GAS1	XIII	887003	888682	YOL132W	YOL132W	GAS4	XV	71300.0	72715.0	25.7603	30.5732
YMR307W	YMR307W_mRNA	YMR307W	GAS1	XIII	887003	888682	YOL030W	YOL030W	GAS5	XV	268187.0	269641.0	33.2737	38.4298
YMR307W	YMR307W_mRNA	YMR307W	GAS1	XIII	887003	888682	YMR215W	YMR215W	GAS3	XIII	696796.0	698370.0	29.3381	31.2977
YIL116W	YIL116W_mRNA	YIL116W	HIS5	IX	142928	144085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YAL040C	YAL040C_mRNA	YAL040C	CLN3	I	65778	67520	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YGL232W	YGL232W_mRNA	YGL232W	TAN1	VII	62075	63002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR181W	YHR181W_mRNA	YHR181W	SVP26	VIII	467228	467914	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR051W	YBR051W_mRNA	YBR051W	NaN	II	337988	338338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPL259C	YPL259C_mRNA	YPL259C	APM1	XVI	51244	52671	YOL062C	YOL062C	APM4	XV	210520.0	211995.0	26.9474	26.0692
YDR461C-A	YDR461C-A_mRNA	YDR461C-A	NaN	IV	1385524	1385766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YJL087C	YJL087C_mRNA	YJL087C	TRL1	X	270002	272485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIR005W	YIR005W_mRNA	YIR005W	IST3	IX	364889	365335	YGL044C	YGL044C	RNA15	VII	416146.0	417036.0	18.2432	9.12162
YDL080C	YDL080C_mRNA	YDL080C	THI3	IV	310642	312471	YEL020C	YEL020C	PXP1	V	118617.0	120299.0	16.5846	18.0357
YDL080C	YDL080C_mRNA	YDL080C	THI3	IV	310642	312471	YGR087C	YGR087C	PDC6	VII	651290.0	652981.0	46.3054	50.0888
YDL080C	YDL080C_mRNA	YDL080C	THI3	IV	310642	312471	YLR134W	YLR134W	PDC5	XII	410723.0	412414.0	46.1412	49.9112
YDL080C	YDL080C_mRNA	YDL080C	THI3	IV	310642	312471	YLR044C	YLR044C	PDC1	XII	232390.0	234081.0	47.2906	51.1545
YJL209W	YJL209W_mRNA	YJL209W	CBP1	X	38005	39969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR286C	YLR286C_mRNA	YLR286C	CTS1	XII	708448	710136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YEL044W	YEL044W_mRNA	YEL044W	IES6	V	69757	70257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOR371C	YOR371C_mRNA	YOR371C	GPB1	XV	1031489	1034182	YAL056W	YAL056W	GPB2	I	39259.0	41901.0	35.34	36.0227
YLR071C	YLR071C_mRNA	YLR071C	RGR1	XII	275378	278626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBL050W	YBL050W_mRNA	YBL050W	SEC17	II	125125	126119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOR025W	YOR025W_mRNA	YOR025W	HST3	XV	378219	379562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHL001W	YHL001W_mRNA	YHL001W	RPL14B	VIII	104277	105091	YKL006W	YKL006W	RPL14A	XI	431906.0	432720.0	99.2754	99.2754
YJR042W	YJR042W_mRNA	YJR042W	NUP85	X	514055	516289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YNL185C	YNL185C_mRNA	YNL185C	MRPL19	XIV	292193	292669	YDR418W	YDR418W	RPL12B	IV	1301616.0	1302113.0	18.9873	18.1818
YNL185C	YNL185C_mRNA	YNL185C	MRPL19	XIV	292193	292669	YEL054C	YEL054C	RPL12A	V	52721.0	53218.0	18.9873	18.1818
YBR129C	YBR129C_mRNA	YBR129C	OPY1	II	494353	495339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKL145W	YKL145W_mRNA	YKL145W	RPT1	XI	174213	175616	YOR259C	YOR259C	RPT4	XV	812395.0	813708.0	34.9036	37.2998
YKL145W	YKL145W_mRNA	YKL145W	RPT1	XI	174213	175616	YGL048C	YGL048C	RPT6	VII	410069.0	411286.0	35.1178	40.4938
YKL145W	YKL145W_mRNA	YKL145W	RPT1	XI	174213	175616	YOR117W	YOR117W	RPT5	XV	545029.0	546333.0	32.334	34.7926
YKL145W	YKL145W_mRNA	YKL145W	RPT1	XI	174213	175616	YDL007W	YDL007W	RPT2	IV	438047.0	439360.0	32.334	34.5538
YKL145W	YKL145W_mRNA	YKL145W	RPT1	XI	174213	175616	YDR394W	YDR394W	RPT3	IV	1261681.0	1262967.0	31.0492	33.8785
YIL015W	YIL015W_mRNA	YIL015W	BAR1	IX	322342	324105	YLR120C	YLR120C	YPS1	XII	386511.0	388220.0	26.4055	27.2408
YIL015W	YIL015W_mRNA	YIL015W	BAR1	IX	322342	324105	YLR121C	YLR121C	YPS3	XII	388744.0	390270.0	28.109	32.4803
YIL015W	YIL015W_mRNA	YIL015W	BAR1	IX	322342	324105	YIR039C	YIR039C	YPS6	IX	430498.0	432111.0	22.6576	24.7672
YIL015W	YIL015W_mRNA	YIL015W	BAR1	IX	322342	324105	YDR144C	YDR144C	MKC7	IV	744311.0	746101.0	27.4276	27.0134
YIL015W	YIL015W_mRNA	YIL015W	BAR1	IX	322342	324105	YDR349C	YDR349C	YPS7	IV	1172386.0	1174176.0	14.6508	14.4295
YPL018W	YPL018W_mRNA	YPL018W	CTF19	XVI	517651	518760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR160C	YLR160C_mRNA	YLR160C	ASP3-4	XII	486201	487289	YLR157C	YLR157C	ASP3-2	XII	472969.0	474057.0	100.0	100.0
YLR160C	YLR160C_mRNA	YLR160C	ASP3-4	XII	486201	487289	YLR155C	YLR155C	ASP3-1	XII	469317.0	470405.0	100.0	100.0
YLR160C	YLR160C_mRNA	YLR160C	ASP3-4	XII	486201	487289	YLR158C	YLR158C	ASP3-3	XII	482549.0	483637.0	100.0	100.0
YLR160C	YLR160C_mRNA	YLR160C	ASP3-4	XII	486201	487289	YMR016C	YMR016C	SOK2	XIII	303236.0	305593.0	9.94475	4.58599
YLR160C	YLR160C_mRNA	YLR160C	ASP3-4	XII	486201	487289	YKL043W	YKL043W	PHD1	XI	356748.0	357848.0	5.24862	5.19126
YLR160C	YLR160C_mRNA	YLR160C	ASP3-4	XII	486201	487289	YLR182W	YLR182W	SWI6	XII	517940.0	520351.0	10.221	4.60772
YIL047C	YIL047C_mRNA	YIL047C	SYG1	IX	265115	267823	YPL019C	YPL019C	VTC3	XVI	514511.0	517018.0	10.3104	11.1377
YIL047C	YIL047C_mRNA	YIL047C	SYG1	IX	265115	267823	YFL004W	YFL004W	VTC2	VI	131810.0	134296.0	10.4213	11.3527
YIL047C	YIL047C_mRNA	YIL047C	SYG1	IX	265115	267823	YER072W	YER072W	VTC1	V	302806.0	303195.0	1.33038	9.30233
YIL047C	YIL047C_mRNA	YIL047C	SYG1	IX	265115	267823	YJL012C	YJL012C	VTC4	X	411234.0	413399.0	9.4235	11.7892
YBL039C-A	YBL039C-A_mRNA	YBL039C-A	NaN	II	144948	145031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOR061W	YOR061W_mRNA	YOR061W	CKA2	XV	441534	442553	YIL035C	YIL035C	CKA1	IX	287790.0	288908.0	56.9322	51.8817
YJR005C-A	YJR005C-A_mRNA	YJR005C-A	LSO1	X	448477	448758	YGR169C-A	YGR169C-A	NaN	VII	836387.0	836665.0	61.2903	61.9565
YLR352W	YLR352W_mRNA	YLR352W	NaN	XII	831116	833539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDR068W	YDR068W_mRNA	YDR068W	DOS2	IV	583713	584645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
tS(GCU)O	tS(GCU)O_tRNA	NaN	NaN	XV	274673	274773	tS(GCU)F	tS(GCU)F_tRNA	NaN	VI	191513.0	191613.0	100.0	100.0
YJL128C	YJL128C_mRNA	YJL128C	PBS2	X	178097	180103	YPL140C	YPL140C	MKK2	XVI	287514.0	289034.0	17.515	23.1225
YJL128C	YJL128C_mRNA	YJL128C	PBS2	X	178097	180103	YOR231W	YOR231W	MKK1	XV	772601.0	774127.0	18.4132	24.2126
YPL228W	YPL228W_mRNA	YPL228W	CET1	XVI	118382	120031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YML036W	YML036W_mRNA	YML036W	CGI121	XIII	205642	206293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKL114C	YKL114C_mRNA	YKL114C	APN1	XI	223352	224455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDR078C	YDR078C_mRNA	YDR078C	SHU2	IV	602198	602869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
snR7-L	snR7-L_snRNA	NaN	NaN	VII	939459	939672	snR7-S	snR7-S_snRNA	NaN	VII	939494.0	939672.0	78.5047	93.8548
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YMR318C	YMR318C	ADH6	XIII	911061.0	912143.0	63.4349	63.6111
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YBR046C	YBR046C	ZTA1	II	330507.0	331511.0	15.2355	16.4671
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YOL086C	YOL086C	ADH1	XV	159548.0	160594.0	20.2216	20.977
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YMR303C	YMR303C	ADH2	XIII	873291.0	874337.0	20.2216	20.977
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YBR145W	YBR145W	ADH5	II	533762.0	534817.0	21.8837	22.5071
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YMR083W	YMR083W	ADH3	XIII	434788.0	435915.0	19.3906	18.6667
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YMR152W	YMR152W	YIM1	XIII	563096.0	564193.0	14.1274	13.9726
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YDL168W	YDL168W	SFA1	IV	159604.0	160764.0	20.2216	18.9119
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YBR026C	YBR026C	ETR1	II	292877.0	294019.0	11.6343	11.0526
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YJR159W	YJR159W	SOR1	X	736044.0	737117.0	18.8366	19.0476
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YDL246C	YDL246C	SOR2	IV	8683.0	9756.0	18.8366	19.0476
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YLR070C	YLR070C	XYL2	XII	274141.0	275211.0	17.4515	17.6966
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YAL061W	YAL061W	BDH2	I	33448.0	34701.0	15.2355	13.1894
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YAL060W	YAL060W	BDH1	I	35155.0	36303.0	17.1745	16.2304
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YCR102C	YCR102C	NaN	III	304361.0	305467.0	12.1884	11.9565
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YLR460C	YLR460C	NaN	XII	1059757.0	1060887.0	12.7424	12.234
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YNL134C	YNL134C	NaN	XIV	372451.0	373581.0	14.9584	14.3617
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YBL068W-A	YBL068W-A	NaN	II	91794.0	92030.0	3.87812	17.9487
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YBL069W	YBL069W	AST1	II	90741.0	92030.0	12.7424	10.7226
YCR105W	YCR105W_mRNA	YCR105W	ADH7	III	309070	310155	YER101C	YER101C	AST2	V	360502.0	361794.0	14.1274	11.8605
YJR083C	YJR083C_mRNA	YJR083C	ACF4	X	582608	583537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDR248C	YDR248C_mRNA	YDR248C	NaN	IV	957758	958339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
snR82	snR82_snoRNA	NaN	NaN	VII	316788	317055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPL199C	YPL199C_mRNA	YPL199C	NaN	XVI	172033	172755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YNL136W	YNL136W_mRNA	YNL136W	EAF7	XIV	370368	371645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLL045C	YLL045C_mRNA	YLL045C	RPL8B	XII	47859	48629	YHL033C	YHL033C	RPL8A	VIII	35255.0	36025.0	97.2656	97.2656
YLL045C	YLL045C_mRNA	YLL045C	RPL8B	XII	47859	48629	YGL135W	YGL135W	RPL1B	VII	254641.0	255294.0	9.76562	11.5207
YLL045C	YLL045C_mRNA	YLL045C	RPL8B	XII	47859	48629	YPL220W	YPL220W	RPL1A	XVI	135790.0	136443.0	9.76562	11.5207
YLL045C	YLL045C_mRNA	YLL045C	RPL8B	XII	47859	48629	YDL208W	YDL208W	NHP2	IV	87512.0	87982.0	10.5469	17.3077
YOR316C-A	YOR316C-A_mRNA	YOR316C-A	NaN	XV	907726	907935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YNL264C	YNL264C_mRNA	YNL264C	PDR17	XIV	145563	146615	YNL231C	YNL231C	PDR16	XIV	215987.0	217042.0	48.0	47.8632
YNL264C	YNL264C_mRNA	YNL264C	PDR17	XIV	145563	146615	YLR380W	YLR380W	CSR1	XII	878282.0	879508.0	13.1429	11.2745
YLR320W	YLR320W_mRNA	YLR320W	MMS22	XII	771940	776304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR028C	YBR028C_mRNA	YBR028C	YPK3	II	294425	296002	YCR091W	YCR091W	KIN82	III	274404.0	276566.0	25.9048	18.8889
YBR028C	YBR028C_mRNA	YBR028C	YPK3	II	294425	296002	YNR047W	YNR047W	FPK1	XIV	708523.0	711204.0	27.0476	15.9015
YKL098W	YKL098W_mRNA	YKL098W	MTC2	XI	256770	257843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR063C	YBR063C_mRNA	YBR063C	NaN	II	366970	368184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YJL052C-A	YJL052C-A_mRNA	YJL052C-A	NaN	X	337884	338003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPR060C	YPR060C_mRNA	YPR060C	ARO7	XVI	674861	675631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLL013C	YLL013C_mRNA	YLL013C	PUF3	XII	122075	124714	YPR042C	YPR042C	PUF2	XVI	650435.0	653662.0	14.3345	11.7209
YLL013C	YLL013C_mRNA	YLL013C	PUF3	XII	122075	124714	YJR091C	YJR091C	JSN1	X	595061.0	598336.0	13.7656	11.0907
YKR067W	YKR067W_mRNA	YKR067W	GPT2	XI	567918	570149	YBL011W	YBL011W	SCT1	II	203538.0	205817.0	36.3392	35.5731
YLR040C	YLR040C_mRNA	YLR040C	AFB1	XII	228908	229582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YMR093W	YMR093W_mRNA	YMR093W	UTP15	XIII	454015	455556	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIL058W	YIL058W_mRNA	YIL058W	NaN	IX	246914	247198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR136C	YHR136C_mRNA	YHR136C	SPL2	VIII	374654	375100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR078W	YBR078W_mRNA	YBR078W	ECM33	II	393123	394742	YDR055W	YDR055W	PST1	IV	563527.0	564861.0	58.042	56.0811
YBR078W	YBR078W_mRNA	YBR078W	ECM33	II	393123	394742	YCL048W	YCL048W	SPS22	III	42165.0	43556.0	25.4079	23.5421
YBR078W	YBR078W_mRNA	YBR078W	ECM33	II	393123	394742	YDR522C	YDR522C	SPS2	IV	1483795.0	1485303.0	31.7016	27.0916
YCL054W	YCL054W_mRNA	YCL054W	SPB1	III	31449	33974	YBR061C	YBR061C	TRM7	II	364787.0	365719.0	12.1284	32.9032
YIL072W	YIL072W_mRNA	YIL072W	HOP1	IX	226602	228419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOR231C-A	YOR231C-A_mRNA	YOR231C-A	NaN	XV	773163	773363	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YCR016W	YCR016W_mRNA	YCR016W	NaN	III	143634	144506	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YEL020C	YEL020C_mRNA	YEL020C	PXP1	V	118617	120299	YLR044C	YLR044C	PDC1	XII	232390.0	234081.0	17.5	17.4067
YEL020C	YEL020C_mRNA	YEL020C	PXP1	V	118617	120299	YLR134W	YLR134W	PDC5	XII	410723.0	412414.0	18.3929	18.2948
YEL020C	YEL020C_mRNA	YEL020C	PXP1	V	118617	120299	YGR087C	YGR087C	PDC6	VII	651290.0	652981.0	18.0357	17.9396
YEL020C	YEL020C_mRNA	YEL020C	PXP1	V	118617	120299	YDL080C	YDL080C	THI3	IV	310642.0	312471.0	18.0357	16.5846
YPL025C	YPL025C_mRNA	YPL025C	NaN	XVI	502473	503030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
RDN58-2	RDN58-2_rRNA	NaN	NaN	XII	464551	464708	RDN58-1	RDN58-1_rRNA	NaN	XII	455414.0	455571.0	100.0	100.0
YDL136W	YDL136W_mRNA	YDL136W	RPL35B	IV	217600	218367	YGL022W	YGL022W	STT3	VII	452404.0	454560.0	17.5	2.92479
YDL136W	YDL136W_mRNA	YDL136W	RPL35B	IV	217600	218367	YDL191W	YDL191W	RPL35A	IV	117664.0	118517.0	100.0	100.0
YBR211C	YBR211C_mRNA	YBR211C	AME1	II	646158	647132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YJL077W-A	YJL077W-A_mRNA	YJL077W-A	NaN	X	294799	294885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YDR172W	YDR172W	SUP35	IV	808324.0	810381.0	13.7885	15.0365
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YAL035W	YAL035W	FUN12	I	76427.0	79435.0	8.5676	6.38723
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YNL163C	YNL163C	RIA1	XIV	326741.0	330073.0	11.3788	7.65766
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YKL173W	YKL173W	SNU114	XI	122517.0	125543.0	9.63855	7.14286
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YOR187W	YOR187W	TUF1	XV	684030.0	685343.0	9.63855	16.476
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YER025W	YER025W	GCD11	V	205251.0	206834.0	8.70147	12.334
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YLR069C	YLR069C	MEF1	XII	271630.0	273915.0	9.10308	8.93561
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YKR084C	YKR084C	HBS1	XI	597055.0	598890.0	10.3079	12.6023
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YPR080W	YPR080W	TEF1	XVI	700594.0	701970.0	15.6627	25.5459
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YBR118W	YBR118W	TEF2	II	477671.0	479047.0	15.6627	25.5459
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YDR385W	YDR385W	EFT2	IV	1243230.0	1245758.0	10.7095	9.50119
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YOR133W	YOR133W	EFT1	XV	575098.0	577626.0	10.7095	9.50119
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YLR289W	YLR289W	GUF1	XII	715089.0	717026.0	7.89826	9.14729
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YJL102W	YJL102W	MEF2	X	231301.0	233760.0	8.83534	8.05861
YOR076C	YOR076C_mRNA	YOR076C	SKI7	XV	469377	471620	YOL023W	YOL023W	IFM1	XV	278056.0	280086.0	8.70147	9.61539
YDR104C	YDR104C_mRNA	YDR104C	SPO71	IV	661173	664910	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR279W	YBR279W_mRNA	YBR279W	PAF1	II	761257	762594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR067C	YLR067C_mRNA	YLR067C	PET309	XII	267813	270710	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YBL113C	YBL113C	NaN	II	280.0	2658.0	96.7949	76.2626
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YHL049C	YHL049C	NaN	VIII	3726.0	4541.0	0.641026	1.47601
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YHL050C	YHL050C	NaN	VIII	445.0	3311.0	74.0385	66.2841
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YIL177C	YIL177C	NaN	IX	483.0	6147.0	93.5897	33.2196
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YFL066C	YFL066C	NaN	VI	1437.0	2615.0	2.40385	3.82653
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YJL225C	YJL225C	NaN	X	466.0	6130.0	93.5897	33.2196
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YFL064C	YFL064C	NaN	VI	3322.0	3846.0	1.44231	5.17241
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YLL066C	YLL066C	NaN	XII	6120.0	9836.0	97.9167	50.7054
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YHR218W-A	YHR218W-A	NaN	VIII	559932.0	560249.0	1.92308	11.4286
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YEL077C	YEL077C	NaN	V	264.0	4097.0	94.5513	46.202
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YPL283C	YPL283C	YRF1-7	XVI	280.0	6007.0	97.4359	32.7058
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YNL339C	YNL339C	YRF1-6	XIV	371.0	6098.0	97.5962	32.7595
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YBL111C	YBL111C	NaN	II	2907.0	5009.0	1.60256	1.49925
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YPR204W	YPR204W	NaN	XVI	944603.0	947701.0	96.4744	58.3333
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YGR296W	YGR296W	YRF1-3	VII	1084864.0	1090591.0	97.4359	32.7058
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YER190W	YER190W	YRF1-2	V	571480.0	576525.0	97.4359	36.1689
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YLL067C	YLL067C	NaN	XII	585.0	4301.0	91.5064	47.3859
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YLR466W	YLR466W	YRF1-4	XII	1067087.0	1071235.0	97.4359	43.9942
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YBL112C	YBL112C	NaN	II	2582.0	2899.0	1.92308	11.4286
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YML133C	YML133C	NaN	XIII	461.0	4684.0	98.2372	44.6143
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YHR218W	YHR218W	NaN	VIII	558014.0	559924.0	1.60256	1.65837
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YOR396W	YOR396W	YRF1-8	XV	1085473.0	1090863.0	97.4359	33.853
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YLR467W	YLR467W	YRF1-5	XII	1072508.0	1077898.0	97.4359	33.853
YHR219W	YHR219W_mRNA	YHR219W	NaN	VIII	560173	562047	YDR545W	YDR545W	YRF1-1	IV	1526321.0	1531711.0	97.4359	33.853
