GENE_id	mapped_id	ENSG	chr	GeneStart	mu	pLI	loeuf	zscore_mis	zscore_syn	mmdg	cmdg	non_mdg	partition	any_disease	target
ENSG00000007402	184	ENSG00000007402	3	50362613.0	1.7422e-06	1.0	0.396	3.1353	0.36795	1.0	0.0	0.0	4	1.0	1
ENSG00000007516	185	ENSG00000007516	16	1333638.0	2.0171e-06	4.324e-74	1.406	-2.3271	-4.2151	0.0	0.0	0.0	8	0.0	0
ENSG00000007520	186	ENSG00000007520	16	1349240.0	3.1626e-07	1.9541e-13	1.649	-1.94	-1.7521	0.0	0.0	0.0	9	0.0	0
ENSG00000007541	187	ENSG00000007541	16	566995.0	9.38e-07	6.7802e-18	1.295	-0.60382	-2.2437	1.0	0.0	0.0	7	1.0	1
ENSG00000007545	188	ENSG00000007545	16	1612337.0	1.0909e-06	1.2806e-06	0.68	-0.74244	-3.4101	0.0	0.0	0.0	5	0.0	0
ENSG00000007866	189	ENSG00000007866	6	35473597.0	7.3716e-07	0.99938	0.435	2.3837	0.54937	0.0	0.0	0.0	5	0.0	0
ENSG00000007908	190	ENSG00000007908	1	169722640.0	5.6594e-07	9.9087e-12	0.86	0.1583	-0.38326	0.0	0.0	0.0	7	0.0	0
ENSG00000007923	191	ENSG00000007923	1	6634168.0	1.3548e-06	1.0	0.282	2.4974	-0.37431	0.0	0.0	0.0	5	0.0	0
ENSG00000007933	192	ENSG00000007933	1	171090901.0	5.0956e-07	4.5714e-12	1.314	0.20944	0.83656	1.0	0.0	0.0	5	1.0	1
ENSG00000007944	193	ENSG00000007944	6	16129086.0	6.3741e-07	6.1794e-05	0.786	1.1612	0.39055	0.0	0.0	0.0	9	0.0	0
ENSG00000007952	194	ENSG00000007952	X	100843324.0						0.0	0.0	0.0	10	0.0	0
ENSG00000007968	195	ENSG00000007968	1	23506438.0	4.4146e-07	0.0020761	0.761	1.2011	-0.013558	0.0	0.0	0.0	7	0.0	0
ENSG00000008018	196	ENSG00000008018	6	170535120.0	3.1611e-07	0.93816	0.549	0.69125	0.19174	1.0	0.0	0.0	10	1.0	1
ENSG00000008056	197	ENSG00000008056	X	47571901.0						1.0	0.0	0.0	9	1.0	1
ENSG00000008083	198	ENSG00000008083	6	15246069.0	1.3928e-06	1.0	0.202	3.2608	-1.1486	1.0	0.0	0.0	8	1.0	1
ENSG00000008086	199	ENSG00000008086	X	18425583.0						1.0	0.0	0.0	7	1.0	1
ENSG00000008118	200	ENSG00000008118	1	209583714.0	5.8363e-07	0.054754	0.617	1.5694	-0.033786	0.0	0.0	0.0	1	0.0	0
ENSG00000008128	201	ENSG00000008128	1	1702379.0	9.2717e-07	2.3901e-14	1.15	0.78587	-0.44383	0.0	0.0	0.0	6	0.0	0
ENSG00000008130	202	ENSG00000008130	1	1751232.0	7.05e-07	0.080458	0.628	2.7168	-0.2033	0.0	0.0	0.0	7	0.0	0
ENSG00000008196	203	ENSG00000008196	6	50818723.0	6.1849e-07	0.99997	0.353	1.6348	0.19786	1.0	0.0	0.0	5	1.0	1
ENSG00000008197	204	ENSG00000008197	6	50713526.0	4.8077e-07	0.99978	0.389	0.94993	-0.56498	0.0	0.0	0.0	2	0.0	0
ENSG00000008226	205	ENSG00000008226	3	38039205.0	1.6727e-06	3.5457e-34	0.813	0.67697	0.25772	0.0	0.0	0.0	5	0.0	0
ENSG00000008256	206	ENSG00000008256	7	6161779.0	8.882e-07	0.82568	0.551	1.7425	-2.0625	0.0	0.0	0.0	8	0.0	0
ENSG00000008277	207	ENSG00000008277	7	87934143.0	1.1527e-06	0.55288	0.518	2.2901	0.47679	1.0	0.0	0.0	8	1.0	1
ENSG00000008282	208	ENSG00000008282	7	106090505.0	2.7262e-07	0.94285	0.544	0.77993	0.16295	0.0	0.0	0.0	6	0.0	0
ENSG00000008283	209	ENSG00000008283	17	63432304.0	3.5958e-07	0.20708	0.707	0.93206	-0.04921	1.0	0.0	0.0	9	1.0	1
ENSG00000008294	210	ENSG00000008294	17	50962174.0	1.3302e-06	1.0	0.262	3.8465	1.3923	0.0	0.0	0.0	4	0.0	0
ENSG00000008300	211	ENSG00000008300	3	48636463.0	2.505e-06	1.0	0.344	5.1027	1.6901	0.0	0.0	0.0	7	0.0	0
ENSG00000008311	212	ENSG00000008311	7	122064583.0	7.9196e-07	4.5130999999999994e-21	0.948	1.5093	0.92372	1.0	0.0	0.0	2	1.0	1
ENSG00000008323	213	ENSG00000008323	12	6310436.0	2.1728e-06	3.9054999999999996e-28	1.178	-0.81588	-1.8785	0.0	0.0	0.0	6	0.0	0
ENSG00000008324	214	ENSG00000008324	3	42581840.0	1.1899e-07	0.036379	1.403	0.23805	-0.40149	0.0	0.0	0.0	10	0.0	0
ENSG00000008382	215	ENSG00000008382	19	4343527.0	5.8851e-07	7.252699999999999e-21	1.345	-1.53	-2.3589	0.0	0.0	0.0	10	0.0	0
ENSG00000008394	216	ENSG00000008394	12	16347142.0	2.5317e-07	0.021624	1.177	0.32029	1.1183	0.0	0.0	0.0	8	0.0	0
ENSG00000008405	217	ENSG00000008405	12	106991364.0	1.1162e-06	3.7616e-07	0.733	2.0468	0.19089	0.0	1.0	0.0	1	1.0	-1
ENSG00000008438	218	ENSG00000008438	19	46019153.0	3.265e-07	9.3441e-07	1.425	0.3383	1.0415	0.0	0.0	0.0	3	0.0	0
ENSG00000008441	219	ENSG00000008441	19	12995475.0	4.1368e-07	1.0	0.092	5.3598	1.8042	1.0	0.0	0.0	10	1.0	1
ENSG00000008513	220	ENSG00000008513	8	133454848.0	6.3618e-07	0.025036	0.728	1.8261	0.097999	0.0	0.0	0.0	9	0.0	0
ENSG00000008516	221	ENSG00000008516	16	3046062.0	8.2452e-07	3.5385e-27	1.448	-2.5875	-2.7372	0.0	0.0	0.0	3	0.0	0
ENSG00000008517	222	ENSG00000008517	16	3065297.0	3.862e-07	2.4101e-15	1.954	-1.144	-0.33717	0.0	0.0	0.0	4	0.0	0
ENSG00000008710	223	ENSG00000008710	16	2088708.0	1.9316e-06	1.0	0.364	-5.6666	-12.454	1.0	0.0	0.0	7	1.0	1
ENSG00000008735	224	ENSG00000008735	22	50600793.0	8.1518e-07	0.99931	0.434	-0.58065	-3.8323	0.0	0.0	0.0	10	0.0	0
ENSG00000008838	225	ENSG00000008838	17	40019097.0	1.5527e-06	7.0821e-15	0.761	2.6343	0.25861	0.0	0.0	0.0	8	0.0	0
ENSG00000008853	226	ENSG00000008853	8	22987417.0	1.0564e-06	1.8612e-06	0.761	3.1376	0.50143	1.0	0.0	0.0	5	1.0	1
ENSG00000008869	227	ENSG00000008869	2	36968383.0	1.6404e-06	2.9437999999999997e-21	0.769	1.9755	-0.89816	0.0	0.0	0.0	6	0.0	0
ENSG00000008952	228	ENSG00000008952	3	169966635.0	4.4192e-07	0.99909	0.392	1.8271	0.20029	0.0	0.0	0.0	1	0.0	0
ENSG00000008988	229	ENSG00000008988	8	56067254.0	3.0252e-07	0.9668	0.481	2.3201	-1.1766	0.0	0.0	0.0	8	0.0	0
ENSG00000009307	230	ENSG00000009307	1	114716913.0	1.2392e-06	1.0	0.295	4.0667	0.83542	0.0	0.0	0.0	4	0.0	0
ENSG00000009335	231	ENSG00000009335	7	157138926.0	1.355e-06	0.99999	0.427	3.0512	-0.064336	1.0	0.0	0.0	7	1.0	1
ENSG00000009413	232	ENSG00000009413	6	111299028.0	2.8478e-06	1.0	0.261	3.9998	0.89878	0.0	0.0	0.0	4	0.0	0
ENSG00000009694	233	ENSG00000009694	X	124375903.0						0.0	0.0	0.0	8	0.0	0
ENSG00000009709	234	ENSG00000009709	1	18630846.0	8.0261e-07	0.97674	0.504	1.0115	-0.52333	1.0	0.0	0.0	3	1.0	1
ENSG00000009724	235	ENSG00000009724	1	11022009.0	6.2892e-07	3.9953e-13	1.159	-0.20371	-1.1927	1.0	0.0	0.0	4	1.0	1
ENSG00000009765	236	ENSG00000009765	6	150368892.0	5.2751e-07	6.1423e-08	1.164	0.45956	-0.064833	1.0	0.0	0.0	1	1.0	1
ENSG00000009780	237	ENSG00000009780	1	27725961.0	4.2742e-07	1.4214e-08	1.117	1.4083	-0.72935	0.0	0.0	0.0	8	0.0	0
ENSG00000009790	238	ENSG00000009790	1	209756032.0	1.2199e-06	1.039e-13	0.858	0.92088	1.1006	0.0	0.0	0.0	3	0.0	0
ENSG00000009830	239	ENSG00000009830	14	77274956.0	1.3345e-06	3.9110000000000003e-20	0.944	-0.12705	-0.64051	1.0	0.0	0.0	9	1.0	1
ENSG00000009844	240	ENSG00000009844	6	142147162.0	4.0704e-07	0.00011177	0.898	-0.11189	-0.39863	0.0	0.0	0.0	7	0.0	0
ENSG00000009950	241	ENSG00000009950	7	73593194.0	9.4325e-07	1.2246e-11	0.884	-0.36507	-1.34	0.0	0.0	0.0	9	0.0	0
ENSG00000009954	242	ENSG00000009954	7	73440406.0	1.7314e-06	1.0	0.201	4.5608	-0.32115	0.0	0.0	0.0	6	0.0	0
ENSG00000010017	243	ENSG00000010017	6	13621498.0	7.9002e-07	1.0	0.319	0.59042	-1.8878	0.0	0.0	0.0	5	0.0	0
ENSG00000010030	244	ENSG00000010030	6	36354091.0	8.1281e-07	4.0249e-16	1.384	-0.026882	-0.79667	0.0	0.0	0.0	4	0.0	0
ENSG00000010072	245	ENSG00000010072	1	231337104.0	7.5031e-07	0.94923	0.531	2.0581	1.4951	1.0	0.0	0.0	1	1.0	1
ENSG00000010165	246	ENSG00000010165	1	171781660.0	1.4439e-06	8.8281e-14	0.949	1.1374	0.31682	0.0	1.0	0.0	7	1.0	-1
ENSG00000010219	247	ENSG00000010219	12	4562208.0	7.0029e-07	7.1086e-20	1.118	0.81454	0.90727	0.0	0.0	0.0	10	0.0	0
ENSG00000010244	248	ENSG00000010244	17	32350132.0	7.1912e-07	0.12506	0.597	2.7015	-1.5806	0.0	0.0	0.0	3	0.0	0
ENSG00000010256	249	ENSG00000010256	3	48599002.0	7.5758e-07	2.8097e-06	0.763	0.69681	-0.53372	1.0	0.0	0.0	5	1.0	1
ENSG00000010270	250	ENSG00000010270	7	38178245.0	4.0319e-07	0.08496	0.744	1.2456	-0.40113	0.0	0.0	0.0	3	0.0	0
ENSG00000010278	251	ENSG00000010278	12	6199715.0	2.4705e-07	0.93242	0.555	0.4229	0.307	0.0	0.0	0.0	5	0.0	0
ENSG00000010282	252	ENSG00000010282	3	42692663.0	1.0954e-06	1.515e-13	1.033	0.737	0.84181	0.0	0.0	0.0	3	0.0	0
ENSG00000010292	253	ENSG00000010292	12	6493356.0	2.1729e-06	4.3527e-17	0.687	2.3459	1.9741	1.0	0.0	0.0	6	1.0	1
ENSG00000010295	254	ENSG00000010295	12	6538961.0	7.8625e-07	1.7774e-10	0.91	1.1172	-0.010896	0.0	0.0	0.0	1	0.0	0
ENSG00000010310	255	ENSG00000010310	19	45668221.0	8.8414e-07	7.4743e-26	1.638	-1.1764	-0.19129	0.0	0.0	0.0	10	0.0	0
ENSG00000010318	256	ENSG00000010318	3	52410660.0	3.1115e-07	0.29413	0.682	1.7401	-0.1726	0.0	0.0	0.0	1	0.0	0
ENSG00000010319	257	ENSG00000010319	3	52433035.0	1.1872e-06	5.2781e-20	1.007	0.80015	0.62046	0.0	0.0	0.0	2	0.0	0
ENSG00000010322	258	ENSG00000010322	3	52455118.0	1.0201e-06	0.92398	0.488	3.3086	0.58605	0.0	0.0	0.0	3	0.0	0
ENSG00000010327	259	ENSG00000010327	3	52495338.0	3.8056e-06	7.5504e-63	0.843	1.5751	-1.0378	0.0	1.0	0.0	10	1.0	-1
ENSG00000010361	260	ENSG00000010361	19	49806866.0	5.7072e-07	1.044e-10	1.146	-0.24277	-1.1861	0.0	1.0	0.0	10	1.0	-1
ENSG00000010379	261	ENSG00000010379	12	220621.0	5.4696e-07	2.1453e-19	1.149	0.71137	0.48931	0.0	0.0	0.0	5	0.0	0
ENSG00000010404	262	ENSG00000010404	X	149476988.0						1.0	0.0	0.0	4	1.0	1
ENSG00000010438	263	ENSG00000010438	9	33750679.0	3.3967e-07	2.7737e-06	1.218	1.1029	0.76096	0.0	0.0	0.0	6	0.0	0
ENSG00000010539	264	ENSG00000010539	16	3222325.0	8.0465e-07	3.7491e-12	1.279	-1.5624	-1.243	0.0	0.0	0.0	8	0.0	0
ENSG00000010610	265	ENSG00000010610	12	6786858.0	6.2812e-07	0.0060803	0.673	1.6912	0.82823	1.0	0.0	0.0	8	1.0	1
ENSG00000010626	266	ENSG00000010626	12	6873569.0	7.4019e-07	1.9352e-07	0.976	1.02	0.56948	1.0	0.0	0.0	1	1.0	1
ENSG00000010671	267	ENSG00000010671	X	101349338.0						1.0	0.0	0.0	9	1.0	1
ENSG00000010704	268	ENSG00000010704	6	26087281.0	5.8477e-07	1.0122e-09	1.037	1.3712	0.77367	1.0	0.0	0.0	9	1.0	1
ENSG00000010803	269	ENSG00000010803	1	41027202.0	1.1428e-06	0.00053534	0.654	3.1615	0.93076	0.0	0.0	0.0	5	0.0	0
ENSG00000010810	270	ENSG00000010810	6	111660332.0	1.1768e-06	1.0	0.215	5.241	0.901	0.0	0.0	0.0	5	0.0	0
ENSG00000010818	271	ENSG00000010818	6	142751469.0	1.5351e-06	1.0	0.114	3.8277	0.22162	1.0	0.0	0.0	3	1.0	1
ENSG00000010932	272	ENSG00000010932	1	171248471.0	8.5059e-07	4.4213e-05	0.887	0.82258	0.3347	0.0	0.0	0.0	4	0.0	0
ENSG00000011007	273	ENSG00000011007	1	23743448.0	1.4855e-06	1.0	0.285	2.1575	0.45082	0.0	0.0	0.0	9	0.0	0
ENSG00000011009	274	ENSG00000011009	1	23791145.0	4.4775e-07	0.99553	0.447	2.1957	0.37246	0.0	0.0	0.0	1	0.0	0
ENSG00000011021	275	ENSG00000011021	1	11806096.0	1.4693e-06	7.0013e-14	0.787	2.0157	0.54802	1.0	0.0	0.0	9	1.0	1
ENSG00000011028	276	ENSG00000011028	17	62627670.0	2.0137e-06	0.0025256	0.514	2.2845	-0.3617	0.0	0.0	0.0	6	0.0	0
ENSG00000011083	277	ENSG00000011083	5	150190062.0	9.5233e-07	5.5409e-16	1.015	0.95866	0.41267	0.0	0.0	0.0	1	0.0	0
ENSG00000011105	278	ENSG00000011105	12	3077355.0	6.2938e-07	0.0029193	0.836	0.79949	-0.99787	0.0	0.0	0.0	3	0.0	0
ENSG00000011114	279	ENSG00000011114	14	93237550.0	1.5588e-06	0.1407	0.542	2.7053	0.37016	0.0	0.0	0.0	9	0.0	0
ENSG00000011132	280	ENSG00000011132	19	3750772.0	7.9055e-07	2.3681e-15	1.237	-1.6329	-1.783	0.0	0.0	0.0	5	0.0	0
ENSG00000011143	281	ENSG00000011143	17	58205441.0	1.4381e-06	1.0926000000000002e-19	0.991	0.89475	0.93808	1.0	0.0	0.0	1	1.0	1
ENSG00000011198	282	ENSG00000011198	3	43690108.0	7.2451e-07	3.4236e-07	0.922	0.70878	-0.55094	1.0	0.0	0.0	9	1.0	1
ENSG00000011201	283	ENSG00000011201	X	8528874.0						1.0	0.0	0.0	8	1.0	1
ENSG00000011243	284	ENSG00000011243	19	15380050.0	1.1536e-06	0.018734	0.592	0.88962	-0.19059	0.0	0.0	0.0	2	0.0	0
ENSG00000011258	285	ENSG00000011258	17	51177425.0	6.7212e-07	0.99964	0.415	3.9207	0.31431	0.0	0.0	0.0	8	0.0	0
ENSG00000011260	286	ENSG00000011260	17	51260546.0	3.6287e-07	1.0128e-06	0.838	-0.58191	-1.2082	0.0	0.0	0.0	9	0.0	0
ENSG00000011275	287	ENSG00000011275	7	5620047.0	1.3385e-06	8.6887e-14	0.819	-1.4879	-1.694	1.0	0.0	0.0	6	1.0	1
ENSG00000011295	288	ENSG00000011295	17	15999784.0	5.6247e-07	1.5422e-09	1.049	-0.48028	-1.6167	1.0	0.0	0.0	1	1.0	1
ENSG00000011304	289	ENSG00000011304	19	797075.0	8.3753e-07	1.0	0.249	1.0738	-4.9112	0.0	0.0	0.0	9	0.0	0
ENSG00000011332	290	ENSG00000011332	19	38211006.0	1.1271e-06	0.99983	0.415	2.6541	-0.082005	0.0	0.0	0.0	6	0.0	0
ENSG00000011347	291	ENSG00000011347	11	61513714.0	1.3394e-06	0.36235	0.553	3.0267	0.56281	0.0	0.0	0.0	2	0.0	0
ENSG00000011376	292	ENSG00000011376	3	45388561.0	9.1189e-07	2.1906e-11	0.808	1.6406	0.65075	1.0	0.0	0.0	2	1.0	1
ENSG00000011405	293	ENSG00000011405	11	17077730.0	1.1186e-06	0.0030616	0.634	1.6106	0.54733	1.0	0.0	0.0	8	1.0	1
ENSG00000011422	294	ENSG00000011422	19	43646095.0	3.9549e-07	8.8029e-05	0.911	0.80161	1.1529	0.0	0.0	0.0	1	0.0	0
ENSG00000011426	295	ENSG00000011426	7	36389821.0	1.0503e-06	0.078672	0.537	1.8024	1.629	1.0	0.0	0.0	1	1.0	1
ENSG00000011451	296	ENSG00000011451	19	15419978.0	1.4261e-06	1.0	0.29	2.1256	-0.32251	0.0	0.0	0.0	3	0.0	0
ENSG00000011454	297	ENSG00000011454	9	122940833.0	1.0993e-06	1.0	0.241	3.8213	0.20699	0.0	0.0	0.0	8	0.0	0
ENSG00000011465	298	ENSG00000011465	12	91140484.0	4.2143e-07	0.1405	0.789	0.79087	0.091546	1.0	0.0	0.0	7	1.0	1
ENSG00000011478	299	ENSG00000011478	19	45692403.0	4.1615e-07	9.2521e-11	1.284	0.4851	-0.10647	0.0	0.0	0.0	2	0.0	0
ENSG00000011485	300	ENSG00000011485	19	46347087.0	9.5776e-07	0.99867	0.456	3.0039	0.36532	0.0	0.0	0.0	9	0.0	0
ENSG00000011523	301	ENSG00000011523	2	65056354.0	5.0548e-07	0.047782	0.627	0.45771	-0.043008	0.0	0.0	0.0	4	0.0	0
ENSG00000011566	302	ENSG00000011566	2	39249266.0	6.7137e-07	1.5366e-06	0.792	0.2601	-1.1973	0.0	0.0	0.0	4	0.0	0
ENSG00000011590	303	ENSG00000011590	19	35704558.0	5.5085e-07	5.9333e-06	0.832	0.80879	-0.65622	0.0	0.0	0.0	6	0.0	0
ENSG00000011600	304	ENSG00000011600	19	35904401.0	3.975e-07	7.5496e-05	1.274	-0.10981	-0.11274	1.0	0.0	0.0	4	1.0	1
ENSG00000011638	305	ENSG00000011638	16	21158377.0	1.6383e-07	0.046586	1.037	1.2343	0.80382	0.0	0.0	0.0	5	0.0	0
ENSG00000011677	306	ENSG00000011677	X	152166234.0						1.0	0.0	0.0	9	1.0	1
ENSG00000012048	307	ENSG00000012048	17	43044295.0	1.6437e-06	1.5474000000000001e-34	0.885	2.3379	2.6707	1.0	1.0	0.0	8	2.0	1
ENSG00000012061	308	ENSG00000012061	19	45407334.0	4.4941e-07	9.5936e-13	1.306	0.86216	0.346	1.0	0.0	0.0	3	1.0	1
ENSG00000012124	309	ENSG00000012124	19	35319261.0	1.3518e-06	4.8504e-06	0.639	1.9774	0.49804	0.0	0.0	0.0	1	0.0	0
ENSG00000012171	310	ENSG00000012171	3	50267558.0	1.1023e-06	7.1295e-24	1.219	-0.39108	-1.7077	0.0	0.0	0.0	6	0.0	0
ENSG00000012174	311	ENSG00000012174	X	21839617.0						1.0	0.0	0.0	6	1.0	1
ENSG00000012211	312	ENSG00000012211	X	49174802.0						0.0	1.0	0.0	9	1.0	-1
ENSG00000012223	313	ENSG00000012223	3	46435645.0	1.1931e-06	4.2755e-31	1.294	0.29287	-0.33693	0.0	0.0	0.0	8	0.0	0
ENSG00000012232	314	ENSG00000012232	8	28600469.0	9.8219e-07	0.92595	0.511	2.9438	0.32682	1.0	0.0	0.0	2	1.0	1
ENSG00000012504	315	ENSG00000012504	12	100473708.0	4.4796e-07	0.66876	0.577	1.666	-0.26886	1.0	0.0	0.0	4	1.0	1
ENSG00000012660	316	ENSG00000012660	6	53267398.0	4.2668e-07	0.99902	0.405	1.866	0.397	1.0	0.0	0.0	9	1.0	1
ENSG00000012779	317	ENSG00000012779	10	45374176.0	1.2811e-06	7.7684e-17	0.933	0.866	-0.93892	0.0	1.0	0.0	3	1.0	-1
ENSG00000012817	318	ENSG00000012817	Y	19703865.0						0.0	0.0	0.0	4	0.0	0
ENSG00000012822	319	ENSG00000012822	12	53708517.0	1.0365e-06	0.00015007	0.629	2.0974	1.3095	0.0	0.0	0.0	8	0.0	0
ENSG00000012963	320	ENSG00000012963	14	93207241.0	4.7934e-07	0.2913	0.609	1.3553	0.16759	1.0	0.0	0.0	8	1.0	1
ENSG00000012983	321	ENSG00000012983	14	50418501.0	4.2565e-07	0.0074122	0.764	0.66959	-0.5524	0.0	0.0	0.0	3	0.0	0
ENSG00000013016	322	ENSG00000013016	2	31234152.0	5.1747e-07	0.61278	0.578	1.9688	-0.22257	0.0	0.0	0.0	3	0.0	0
ENSG00000013275	323	ENSG00000013275	19	39971165.0	6.9988e-07	0.99984	0.407	4.8513	0.78504	0.0	0.0	0.0	5	0.0	0
ENSG00000013288	324	ENSG00000013288	4	6575189.0	1.3169e-06	9.6512e-31	1.023	0.93083	1.44	0.0	0.0	0.0	10	0.0	0
ENSG00000013293	325	ENSG00000013293	3	170459548.0	7.0527e-07	3.4511e-07	0.778	1.7032	0.46227	1.0	0.0	0.0	9	1.0	1
ENSG00000013297	326	ENSG00000013297	3	170418868.0	1.6654e-07	0.99251	0.348	1.8943	-0.082441	1.0	0.0	0.0	8	1.0	1
ENSG00000013306	327	ENSG00000013306	17	44319625.0	8.5207e-07	1.7643e-15	1.217	-0.20016	-1.0116	0.0	0.0	0.0	1	0.0	0
ENSG00000013364	328	ENSG00000013364	16	29820394.0	7.6054e-07	2.0246e-16	0.94	2.2876	0.19835	0.0	0.0	0.0	4	0.0	0
ENSG00000013374	329	ENSG00000013374	7	151341772.0	4.1514e-07	0.003219	0.728	0.70172	0.44761	0.0	0.0	0.0	9	0.0	0
ENSG00000013375	330	ENSG00000013375	6	83147324.0	6.2868e-07	1.368e-07	0.962	1.5762	1.1346	1.0	0.0	0.0	10	1.0	1
ENSG00000013392	331	ENSG00000013392	6	83193357.0	2.7827e-07	0.00030054	0.989	0.9783	1.2982	0.0	0.0	0.0	4	0.0	0
ENSG00000013441	332	ENSG00000013441	2	200853009.0	9.2174e-07	1.2076e-05	0.776	0.85902	0.12315	0.0	0.0	0.0	2	0.0	0
ENSG00000013503	333	ENSG00000013503	12	106357748.0	1.3743e-06	8.1416e-14	0.84	3.4949	1.0668	1.0	0.0	0.0	3	1.0	1
ENSG00000013523	334	ENSG00000013523	14	76786009.0	1.0585e-06	3.7645e-17	0.98	1.6664	0.11665	0.0	0.0	0.0	6	0.0	0
ENSG00000013561	335	ENSG00000013561	5	141958328.0	6.8059e-07	0.011986	0.646	2.7544	0.68246	0.0	0.0	0.0	6	0.0	0
ENSG00000013563	336	ENSG00000013563	X	154401236.0						0.0	0.0	0.0	10	0.0	0
ENSG00000013573	337	ENSG00000013573	12	31073860.0	2.0224e-06	4.4735e-15	0.781	2.2907	1.7135	1.0	0.0	0.0	9	1.0	1
ENSG00000013583	338	ENSG00000013583	12	12974870.0	2.5697e-07	0.0025256	1.022	0.49465	0.18224	0.0	0.0	0.0	2	0.0	0
ENSG00000013588	339	ENSG00000013588	12	12890782.0	4.5533e-07	0.00021682	1.233	0.12115	-0.10658	0.0	0.0	0.0	10	0.0	0
ENSG00000013619	340	ENSG00000013619	X	150361422.0						1.0	0.0	0.0	5	1.0	1
ENSG00000013725	341	ENSG00000013725	11	60971680.0	7.7282e-07	5.2168e-15	1.03	0.41164	-0.50697	0.0	0.0	0.0	1	0.0	0
ENSG00000013810	342	ENSG00000013810	4	1712858.0	8.1585e-07	3.8119e-10	0.764	-0.24496	-1.8491	0.0	0.0	0.0	9	0.0	0
ENSG00000014123	343	ENSG00000014123	6	96521595.0	8.7936e-07	6.5162e-12	0.9	0.17112	-0.37571	0.0	0.0	0.0	5	0.0	0
ENSG00000014138	344	ENSG00000014138	11	65261913.0	9.3416e-07	0.00070727	0.699	1.5884	0.56518	0.0	0.0	0.0	10	0.0	0
ENSG00000014164	345	ENSG00000014164	8	143437659.0	9.5471e-07	0.00014958	0.658	-0.63551	-2.1771	0.0	0.0	0.0	3	0.0	0
ENSG00000014216	346	ENSG00000014216	11	65180566.0	1.2789e-06	2.8441e-20	0.977	1.606	0.854	1.0	0.0	0.0	5	1.0	1
ENSG00000014257	347	ENSG00000014257	3	132317369.0	5.6468e-07	4.4344e-07	1.079	0.3975	0.4388	0.0	0.0	0.0	4	0.0	0
ENSG00000014641	348	ENSG00000014641	2	63588609.0	4.8828e-07	0.47401	0.674	0.48124	-0.46909	1.0	0.0	0.0	5	1.0	1
ENSG00000014824	349	ENSG00000014824	4	41990502.0	2.7026e-07	0.83592	0.587	0.95592	-0.15834	1.0	0.0	0.0	10	1.0	1
ENSG00000014914	350	ENSG00000014914	1	149928651.0	1.6418e-06	5.3305e-24	0.999	1.2699	0.31418	0.0	0.0	0.0	4	0.0	0
ENSG00000014919	351	ENSG00000014919	10	99710868.0	9.6325e-07	5.8917e-16	1.198	1.6685	0.4112	1.0	0.0	0.0	4	1.0	1
ENSG00000015133	352	ENSG00000015133	14	91271323.0	1.5339e-06	1.3467e-22	0.759	-0.39584	-1.742	1.0	0.0	0.0	1	1.0	1
ENSG00000015153	353	ENSG00000015153	12	42157104.0	2.6417e-07	0.078893	0.955	1.2701	-0.16224	0.0	0.0	0.0	9	0.0	0
ENSG00000015171	354	ENSG00000015171	10	130088.0	1.2011e-06	1.0	0.166	4.7337	0.090784	1.0	0.0	0.0	4	1.0	1
ENSG00000015285	355	ENSG00000015285	X	48676596.0						1.0	0.0	0.0	5	1.0	1
ENSG00000015413	356	ENSG00000015413	16	89613308.0	3.9982e-07	3.5079e-20	1.505	-1.3812	-1.9166	0.0	0.0	0.0	8	0.0	0
ENSG00000015475	357	ENSG00000015475	22	17734138.0	2.5538e-07	1.4101e-07	1.553	0.73267	-0.2474	0.0	0.0	0.0	2	0.0	0
ENSG00000015479	358	ENSG00000015479	5	139293674.0	8.9411e-07	1.0	0.122	3.9554	0.56823	1.0	0.0	0.0	3	1.0	1
ENSG00000015520	359	ENSG00000015520	7	44512535.0	1.5451e-06	5.7022000000000004e-27	0.955	2.0642	0.62867	0.0	1.0	0.0	8	1.0	-1
ENSG00000015532	360	ENSG00000015532	17	50346126.0	9.3051e-07	2.0234e-05	0.689	2.0684	-0.10503	1.0	1.0	0.0	3	2.0	1
ENSG00000015568	361	ENSG00000015568	2	109792758.0						0.0	0.0	0.0	8	0.0	0
ENSG00000015592	362	ENSG00000015592	8	27235308.0	3.3103e-07	0.4589	0.636	2.1275	-0.050922	0.0	0.0	0.0	7	0.0	0
ENSG00000015676	363	ENSG00000015676	7	44379119.0	5.3021e-07	0.98652	0.492	0.35014	0.13536	0.0	0.0	0.0	4	0.0	0
ENSG00000016082	364	ENSG00000016082	5	51383448.0	5.221e-07	0.99999	0.235	2.6662	-0.14518	0.0	0.0	0.0	9	0.0	0
ENSG00000016391	365	ENSG00000016391	3	53812335.0	5.4921e-07	4.2832e-12	1.092	-0.45895	-1.1323	0.0	0.0	0.0	8	0.0	0
ENSG00000016402	366	ENSG00000016402	6	136999971.0	3.843e-07	8.4288e-08	1.096	0.34761	-0.24365	0.0	0.0	0.0	2	0.0	0
ENSG00000016490	367	ENSG00000016490	1	86468368.0	9.957e-07	4.8313e-12	0.893	1.2952	0.67683	0.0	0.0	0.0	9	0.0	0
ENSG00000016602	368	ENSG00000016602	1	86547078.0	7.4834e-07	4.5683e-15	1.078	0.56771	0.94199	0.0	0.0	0.0	10	0.0	0
ENSG00000016864	369	ENSG00000016864	3	52694486.0	3.9005e-07	0.0016088	1.266	0.49271	0.43524	0.0	0.0	0.0	7	0.0	0
