chrom	chromStart	chromEnd	ENSG_ID	geneName	pLI	zscore_mis	zscore_syn	loeuf	missense	synonymous
chr1	8318113	8344165	ENSG00000162426	SLC45A1	0.0	1.47	-0.32	0.74	Missense exp: 500.3, obs: 408, Z = 1.47, o/e = 0.82 (0.75 - 0.89)	Synonymous exp: 242.6, obs: 249, Z = -0.32, o/e = 1.03 (0.93 - 1.14)
chr1	8352396	8817465	ENSG00000142599	RERE	1.0	2.03	-2.83	0.12	Missense exp: 909.5, obs: 737, Z = 2.03, o/e = 0.81 (0.76 - 0.86)	Synonymous exp: 382.7, obs: 453, Z = -2.83, o/e = 1.18 (1.09 - 1.28)
chr1	8860999	8878686	ENSG00000074800	ENO1	0.0	0.84	-0.23	0.86	Missense exp: 256.8, obs: 219, Z = 0.84, o/e = 0.85 (0.76 - 0.95)	Synonymous exp: 106.0, obs: 109, Z = -0.23, o/e = 1.03 (0.88 - 1.21)
chr1	8945886	8974444	ENSG00000131686	CA6	0.0	0.08	0.8	0.92	Missense exp: 177.0, obs: 174, Z = 0.08, o/e = 0.98 (0.87 - 1.11)	Synonymous exp: 75.9, obs: 67, Z = 0.80, o/e = 0.88 (0.72 - 1.08)
chr1	9002972	9026423	ENSG00000197241	SLC2A7	0.0	-0.02	-0.89	1.67	Missense exp: 324.8, obs: 326, Z = -0.02, o/e = 1.00 (0.92 - 1.10)	Synonymous exp: 151.0, obs: 165, Z = -0.89, o/e = 1.09 (0.96 - 1.24)
chr1	9035105	9069635	ENSG00000142583	SLC2A5	0.0	1.54	1.52	1.19	Missense exp: 301.2, obs: 226, Z = 1.54, o/e = 0.75 (0.67 - 0.84)	Synonymous exp: 141.0, obs: 118, Z = 1.52, o/e = 0.84 (0.72 - 0.97)
chr1	9100304	9129102	ENSG00000180758	GPR157	0.0	-0.06	0.99	1.19	Missense exp: 201.5, obs: 204, Z = -0.06, o/e = 1.01 (0.90 - 1.14)	Synonymous exp: 98.6, obs: 86, Z = 0.99, o/e = 0.87 (0.73 - 1.04)
chr1	9234773	9271337	ENSG00000049239	H6PD	0.0	-1.13	-1.74	0.94	Missense exp: 479.2, obs: 549, Z = -1.13, o/e = 1.15 (1.07 - 1.23)	Synonymous exp: 214.5, obs: 247, Z = -1.74, o/e = 1.15 (1.04 - 1.28)
chr1	9292893	9369532	ENSG00000171621	SPSB1	0.52	2.21	0.05	0.59	Missense exp: 187.0, obs: 102, Z = 2.21, o/e = 0.55 (0.46 - 0.64)	Synonymous exp: 84.6, obs: 84, Z = 0.05, o/e = 0.99 (0.83 - 1.19)
chr1	9539464	9585173	ENSG00000171612	SLC25A33	0.01	0.84	-0.56	0.82	Missense exp: 175.1, obs: 144, Z = 0.84, o/e = 0.82 (0.72 - 0.94)	Synonymous exp: 64.2, obs: 70, Z = -0.56, o/e = 1.09 (0.90 - 1.33)
chr1	9588910	9614877	ENSG00000188807	TMEM201	0.99	1.33	0.32	0.29	Missense exp: 427.2, obs: 350, Z = 1.33, o/e = 0.82 (0.75 - 0.90)	Synonymous exp: 202.7, obs: 197, Z = 0.32, o/e = 0.97 (0.86 - 1.09)
chr1	9651730	9729114	ENSG00000171608	PIK3CD	1.0	4.27	-1.16	0.2	Missense exp: 633.9, obs: 331, Z = 4.27, o/e = 0.52 (0.48 - 0.57)	Synonymous exp: 283.2, obs: 308, Z = -1.16, o/e = 1.09 (0.99 - 1.20)
chr1	9652609	9654586	ENSG00000179840	C1orf200	0.03	0.72	1.9	1.84	Missense exp: 98.2, obs: 78, Z = 0.72, o/e = 0.79 (0.66 - 0.96)	Synonymous exp: 39.1, obs: 24, Z = 1.90, o/e = 0.61 (0.44 - 0.86)
chr1	9728925	9823965	ENSG00000171603	CLSTN1	0.98	1.02	-0.81	0.31	Missense exp: 595.2, obs: 525, Z = 1.02, o/e = 0.88 (0.82 - 0.95)	Synonymous exp: 263.3, obs: 280, Z = -0.81, o/e = 1.06 (0.96 - 1.17)
chr1	9848275	9910269	ENSG00000178585	CTNNBIP1	0.02	0.53	-1.06	1.38	Missense exp: 53.9, obs: 43, Z = 0.53, o/e = 0.80 (0.62 - 1.03)	Synonymous exp: 20.8, obs: 27, Z = -1.06, o/e = 1.30 (0.95 - 1.76)
chr1	9926292	9943391	ENSG00000162441	LZIC	0.0	0.84	0.3	1.14	Missense exp: 91.8, obs: 69, Z = 0.84, o/e = 0.75 (0.62 - 0.92)	Synonymous exp: 31.1, obs: 29, Z = 0.30, o/e = 0.93 (0.69 - 1.27)
chr1	9943474	9985498	ENSG00000173614	NMNAT1	0.04	0.63	0.64	0.88	Missense exp: 150.6, obs: 129, Z = 0.63, o/e = 0.86 (0.74 - 0.99)	Synonymous exp: 56.1, obs: 50, Z = 0.64, o/e = 0.89 (0.71 - 1.13)
chr1	9997227	10016021	ENSG00000162444	RBP7	0.54	1.08	0.22	0.73	Missense exp: 70.4, obs: 45, Z = 1.08, o/e = 0.64 (0.50 - 0.82)	Synonymous exp: 26.5, obs: 25, Z = 0.22, o/e = 0.95 (0.69 - 1.32)
chr1	10032957	10181239	ENSG00000130939	UBE4B	1.0	3.73	0.68	0.16	Missense exp: 781.0, obs: 488, Z = 3.73, o/e = 0.62 (0.58 - 0.67)	Synonymous exp: 298.9, obs: 284, Z = 0.68, o/e = 0.95 (0.86 - 1.05)
chr1	10210804	10377937	ENSG00000054523	KIF1B	1.0	3.6	0.17	0.17	Missense exp: 980.1, obs: 663, Z = 3.60, o/e = 0.68 (0.63 - 0.72)	Synonymous exp: 352.0, obs: 348, Z = 0.17, o/e = 0.99 (0.91 - 1.08)
chr1	10399063	10420511	ENSG00000142657	PGD	0.99	1.4	-0.92	0.29	Missense exp: 286.5, obs: 220, Z = 1.40, o/e = 0.77 (0.69 - 0.86)	Synonymous exp: 116.4, obs: 129, Z = -0.92, o/e = 1.11 (0.96 - 1.28)
chr1	10430101	10452153	ENSG00000251503	APITD1-CORT	0.0	-1.11	0.51	1.71	Missense exp: 86.9, obs: 116, Z = -1.11, o/e = 1.33 (1.15 - 1.56)	Synonymous exp: 33.8, obs: 30, Z = 0.51, o/e = 0.89 (0.66 - 1.21)
chr1	10430434	10451411	ENSG00000175279	APITD1	0.0	-1.11	0.51	1.71	Missense exp: 86.9, obs: 116, Z = -1.11, o/e = 1.33 (1.15 - 1.56)	Synonymous exp: 33.8, obs: 30, Z = 0.51, o/e = 0.89 (0.66 - 1.21)
chr1	10450030	10451998	ENSG00000241563	CORT	0.01	-1.55	0.16	1.94	Missense exp: 58.5, obs: 92, Z = -1.55, o/e = 1.57 (1.33 - 1.85)	Synonymous exp: 28.1, obs: 27, Z = 0.16, o/e = 0.96 (0.71 - 1.33)
chr1	10456521	10472529	ENSG00000160049	DFFA	0.0	0.32	0.93	1.16	Missense exp: 188.4, obs: 176, Z = 0.32, o/e = 0.93 (0.82 - 1.06)	Synonymous exp: 81.7, obs: 71, Z = 0.93, o/e = 0.87 (0.72 - 1.06)
chr1	10474949	10630758	ENSG00000142655	PEX14	0.23	1.27	-0.91	0.52	Missense exp: 221.3, obs: 168, Z = 1.27, o/e = 0.76 (0.67 - 0.86)	Synonymous exp: 100.4, obs: 112, Z = -0.91, o/e = 1.12 (0.96 - 1.30)
chr1	10636603	10796646	ENSG00000130940	CASZ1	1.0	2.61	0.5	0.15	Missense exp: 1110.3, obs: 866, Z = 2.61, o/e = 0.78 (0.74 - 0.82)	Synonymous exp: 522.5, obs: 508, Z = 0.50, o/e = 0.97 (0.90 - 1.05)
chr1	10946472	10982037	ENSG00000175262	C1orf127	0.0	0.66	0.39	1.04	Missense exp: 463.0, obs: 423, Z = 0.66, o/e = 0.91 (0.84 - 0.99)	Synonymous exp: 200.1, obs: 193, Z = 0.39, o/e = 0.96 (0.86 - 1.09)
chr1	11012653	11025492	ENSG00000120948	TARDBP	0.99	3.71	-0.75	0.28	Missense exp: 233.5, obs: 74, Z = 3.71, o/e = 0.32 (0.26 - 0.39)	Synonymous exp: 88.0, obs: 97, Z = -0.75, o/e = 1.10 (0.93 - 1.30)
chr1	11026522	11047239	ENSG00000009724	MASP2	0.0	0.06	-0.71	1.15	Missense exp: 398.5, obs: 395, Z = 0.06, o/e = 0.99 (0.91 - 1.08)	Synonymous exp: 161.5, obs: 173, Z = -0.71, o/e = 1.07 (0.95 - 1.22)
chr1	11054588	11060018	ENSG00000116649	SRM	0.23	2.55	-0.41	0.57	Missense exp: 176.3, obs: 81, Z = 2.55, o/e = 0.46 (0.38 - 0.55)	Synonymous exp: 77.4, obs: 82, Z = -0.41, o/e = 1.06 (0.89 - 1.27)
chr1	11066617	11099869	ENSG00000171824	EXOSC10	0.0	0.87	-0.04	0.74	Missense exp: 508.2, obs: 453, Z = 0.87, o/e = 0.89 (0.82 - 0.96)	Synonymous exp: 193.3, obs: 194, Z = -0.04, o/e = 1.00 (0.89 - 1.13)
chr1	11106534	11262551	ENSG00000198793	MTOR	1.0	7.02	0.76	0.18	Missense exp: 1494.9, obs: 731, Z = 7.02, o/e = 0.49 (0.46 - 0.52)	Synonymous exp: 571.0, obs: 548, Z = 0.76, o/e = 0.96 (0.89 - 1.03)
chr1	11189354	11195981	ENSG00000171819	ANGPTL7	0.0	0.13	-0.47	1.75	Missense exp: 206.3, obs: 201, Z = 0.13, o/e = 0.97 (0.87 - 1.09)	Synonymous exp: 79.6, obs: 85, Z = -0.47, o/e = 1.07 (0.90 - 1.28)
chr1	11273197	11288434	ENSG00000120942	UBIAD1	0.02	1.12	-1.89	1.03	Missense exp: 179.2, obs: 137, Z = 1.12, o/e = 0.76 (0.67 - 0.88)	Synonymous exp: 84.0, obs: 106, Z = -1.89, o/e = 1.26 (1.08 - 1.48)
chr1	11479154	11537551	ENSG00000204624	PTCHD2	0.0	1.52	0.8	0.55	Missense exp: 900.2, obs: 772, Z = 1.52, o/e = 0.86 (0.81 - 0.91)	Synonymous exp: 410.7, obs: 390, Z = 0.80, o/e = 0.95 (0.87 - 1.03)
chr1	11648386	11654429	ENSG00000116661	FBXO2	0.0	0.09	0.34	1.0	Missense exp: 167.3, obs: 164, Z = 0.09, o/e = 0.98 (0.86 - 1.12)	Synonymous exp: 75.8, obs: 72, Z = 0.34, o/e = 0.95 (0.79 - 1.16)
chr1	11654856	11663327	ENSG00000132879	FBXO44	0.0	0.35	-0.11	1.14	Missense exp: 172.0, obs: 159, Z = 0.35, o/e = 0.92 (0.81 - 1.05)	Synonymous exp: 81.8, obs: 83, Z = -0.11, o/e = 1.01 (0.85 - 1.22)
chr1	11664199	11674354	ENSG00000116663	FBXO6	0.02	-0.25	-0.18	0.84	Missense exp: 180.5, obs: 190, Z = -0.25, o/e = 1.05 (0.93 - 1.19)	Synonymous exp: 77.0, obs: 79, Z = -0.18, o/e = 1.03 (0.85 - 1.24)
chr1	11674479	11691650	ENSG00000116670	MAD2L2	0.08	1.57	1.01	0.72	Missense exp: 131.6, obs: 81, Z = 1.57, o/e = 0.62 (0.51 - 0.74)	Synonymous exp: 57.8, obs: 48, Z = 1.01, o/e = 0.83 (0.66 - 1.06)
chr1	11691709	11725857	ENSG00000162490	DRAXIN	0.0	1.32	1.06	1.53	Missense exp: 215.6, obs: 161, Z = 1.32, o/e = 0.75 (0.66 - 0.85)	Synonymous exp: 93.0, obs: 80, Z = 1.06, o/e = 0.86 (0.72 - 1.04)
chr1	11736135	11750769	ENSG00000177674	AGTRAP	0.19	0.45	-0.69	0.95	Missense exp: 106.0, obs: 93, Z = 0.45, o/e = 0.88 (0.74 - 1.04)	Synonymous exp: 45.1, obs: 51, Z = -0.69, o/e = 1.13 (0.90 - 1.43)
chr1	11761786	11789584	ENSG00000215910	C1orf167	0.0	1.12	2.6	1.05	Missense exp: 729.9, obs: 645, Z = 1.12, o/e = 0.88 (0.83 - 0.94)	Synonymous exp: 304.9, obs: 247, Z = 2.60, o/e = 0.81 (0.73 - 0.90)
chr1	11785722	11805413	ENSG00000177000	MTHFR	0.0	0.9	-1.37	0.92	Missense exp: 391.9, obs: 342, Z = 0.90, o/e = 0.87 (0.80 - 0.95)	Synonymous exp: 160.0, obs: 182, Z = -1.37, o/e = 1.14 (1.01 - 1.29)
chr1	11806190	11843130	ENSG00000011021	CLCN6	0.0	1.59	-0.89	0.61	Missense exp: 543.5, obs: 439, Z = 1.59, o/e = 0.81 (0.75 - 0.87)	Synonymous exp: 222.0, obs: 239, Z = -0.89, o/e = 1.08 (0.97 - 1.20)
chr1	11845708	11847783	ENSG00000175206	NPPA	0.0	-0.27	-0.63	1.74	Missense exp: 92.8, obs: 100, Z = -0.27, o/e = 1.08 (0.92 - 1.27)	Synonymous exp: 39.9, obs: 45, Z = -0.63, o/e = 1.13 (0.89 - 1.45)
chr1	11857463	11858945	ENSG00000120937	NPPB	0.0	-0.15	0.1	1.86	Missense exp: 84.1, obs: 88, Z = -0.15, o/e = 1.05 (0.88 - 1.25)	Synonymous exp: 34.8, obs: 34, Z = 0.10, o/e = 0.98 (0.74 - 1.30)
chr1	11919590	11926427	ENSG00000116685	KIAA2013	0.01	1.83	-0.68	0.76	Missense exp: 343.6, obs: 248, Z = 1.83, o/e = 0.72 (0.65 - 0.80)	Synonymous exp: 172.6, obs: 184, Z = -0.68, o/e = 1.07 (0.94 - 1.21)
chr1	11934716	11975537	ENSG00000083444	PLOD1	0.0	0.39	-0.48	0.94	Missense exp: 446.4, obs: 423, Z = 0.39, o/e = 0.95 (0.87 - 1.03)	Synonymous exp: 189.6, obs: 198, Z = -0.48, o/e = 1.04 (0.93 - 1.18)
chr1	11980443	12013508	ENSG00000116688	MFN2	0.99	1.66	-0.53	0.28	Missense exp: 421.8, obs: 326, Z = 1.66, o/e = 0.77 (0.70 - 0.85)	Synonymous exp: 163.3, obs: 172, Z = -0.53, o/e = 1.05 (0.93 - 1.20)
chr1	12019497	12032045	ENSG00000116691	MIIP	0.0	-0.22	0.75	1.74	Missense exp: 247.1, obs: 257, Z = -0.22, o/e = 1.04 (0.94 - 1.15)	Synonymous exp: 104.8, obs: 95, Z = 0.75, o/e = 0.91 (0.77 - 1.07)
chr1	12063302	12144207	ENSG00000120949	TNFRSF8	0.86	0.94	0.3	0.36	Missense exp: 371.0, obs: 320, Z = 0.94, o/e = 0.86 (0.79 - 0.95)	Synonymous exp: 166.9, obs: 162, Z = 0.30, o/e = 0.97 (0.85 - 1.11)
chr1	12166990	12209220	ENSG00000028137	TNFRSF1B	0.5	0.93	0.64	0.48	Missense exp: 278.7, obs: 235, Z = 0.93, o/e = 0.84 (0.76 - 0.94)	Synonymous exp: 123.1, obs: 114, Z = 0.64, o/e = 0.93 (0.80 - 1.08)
chr1	12644084	12667076	ENSG00000204518	AADACL4	0.0	-0.94	0.53	1.68	Missense exp: 234.7, obs: 275, Z = -0.94, o/e = 1.17 (1.06 - 1.29)	Synonymous exp: 94.6, obs: 88, Z = 0.53, o/e = 0.93 (0.78 - 1.11)
chr1	12716109	12728760	ENSG00000188984	AADACL3	0.01	-0.34	-0.97	1.7	Missense exp: 198.3, obs: 212, Z = -0.34, o/e = 1.07 (0.95 - 1.20)	Synonymous exp: 80.9, obs: 92, Z = -0.97, o/e = 1.14 (0.96 - 1.35)
chr1	12773737	12777906	ENSG00000116726	PRAMEF12	0.0	-1.13	-3.88	1.26	Missense exp: 250.6, obs: 301, Z = -1.13, o/e = 1.20 (1.09 - 1.32)	Synonymous exp: 107.0, obs: 158, Z = -3.88, o/e = 1.48 (1.30 - 1.69)
chr1	12791396	12796628	ENSG00000116721	PRAMEF1	0.0	-2.13	-3.35	1.88	Missense exp: 234.2, obs: 326, Z = -2.13, o/e = 1.39 (1.27 - 1.52)	Synonymous exp: 97.8, obs: 140, Z = -3.35, o/e = 1.43 (1.25 - 1.65)
chr1	12847376	12848720	ENSG00000179172	HNRNPCL1	0.37	-1.38	0.32	1.77	Missense exp: 137.6, obs: 183, Z = -1.38, o/e = 1.33 (1.18 - 1.50)	Synonymous exp: 48.9, obs: 46, Z = 0.32, o/e = 0.94 (0.74 - 1.20)
chr1	12857085	12861909	ENSG00000120952	PRAMEF2	0.0	-3.95	-4.51	1.81	Missense exp: 225.3, obs: 392, Z = -3.95, o/e = 1.74 (1.60 - 1.89)	Synonymous exp: 100.5, obs: 158, Z = -4.51, o/e = 1.57 (1.38 - 1.79)
chr1	12879211	12886201	ENSG00000243073	PRAMEF4	0.0	-3.7	-2.53	1.93	Missense exp: 231.5, obs: 390, Z = -3.70, o/e = 1.68 (1.55 - 1.83)	Synonymous exp: 87.9, obs: 118, Z = -2.53, o/e = 1.34 (1.16 - 1.56)
chr1	12892895	12898270	ENSG00000187545	PRAMEF10	0.0	-1.57	-1.75	1.54	Missense exp: 129.8, obs: 180, Z = -1.57, o/e = 1.39 (1.23 - 1.57)	Synonymous exp: 50.2, obs: 66, Z = -1.75, o/e = 1.31 (1.08 - 1.61)
chr1	12938471	12947580	ENSG00000232423	PRAMEF6	0.0	-2.2	-2.45	1.98	Missense exp: 59.2, obs: 107, Z = -2.20, o/e = 1.81 (1.53 - 1.97)	Synonymous exp: 23.0, obs: 38, Z = -2.45, o/e = 1.65 (1.26 - 1.94)
chr1	13049475	13056575	ENSG00000239810	WI2-3308P17.2	-1.0	-2.59	-3.33	1.72	Missense exp: 43.8, obs: 92, Z = -2.59, o/e = 2.10 (1.67 - 1.99)	Synonymous exp: 17.4, obs: 35, Z = -3.33, o/e = 2.02 (1.44 - 1.98)
chr1	13341891	13347134	ENSG00000204481	PRAMEF14	0.29	-0.6	-2.09	1.89	Missense exp: 77.2, obs: 92, Z = -0.60, o/e = 1.19 (1.01 - 1.42)	Synonymous exp: 33.6, obs: 49, Z = -2.09, o/e = 1.46 (1.16 - 1.82)
chr1	13389631	13392629	ENSG00000204479	PRAMEF17	0.0	-0.43	-1.24	1.95	Missense exp: 119.8, obs: 133, Z = -0.43, o/e = 1.11 (0.96 - 1.28)	Synonymous exp: 46.2, obs: 57, Z = -1.24, o/e = 1.23 (0.99 - 1.54)
chr1	13474972	13514003	ENSG00000162494	LRRC38	0.14	1.23	0.88	1.08	Missense exp: 155.1, obs: 112, Z = 1.23, o/e = 0.72 (0.62 - 0.84)	Synonymous exp: 74.7, obs: 65, Z = 0.88, o/e = 0.87 (0.71 - 1.07)
chr1	13583464	13617957	ENSG00000162493	PDPN	0.0	-0.52	-2.18	1.15	Missense exp: 140.7, obs: 158, Z = -0.52, o/e = 1.12 (0.99 - 1.28)	Synonymous exp: 57.9, obs: 79, Z = -2.18, o/e = 1.36 (1.14 - 1.65)
chr1	13704854	13825079	ENSG00000116731	PRDM2	1.0	1.08	-2.06	0.22	Missense exp: 938.4, obs: 845, Z = 1.08, o/e = 0.90 (0.85 - 0.95)	Synonymous exp: 364.9, obs: 415, Z = -2.06, o/e = 1.14 (1.05 - 1.23)
chr1	14598684	15118043	ENSG00000189337	KAZN	0.6	2.31	0.05	0.38	Missense exp: 494.6, obs: 350, Z = 2.31, o/e = 0.71 (0.65 - 0.77)	Synonymous exp: 216.9, obs: 216, Z = 0.05, o/e = 1.00 (0.89 - 1.11)
chr1	15152531	15220477	ENSG00000171729	TMEM51	0.3	0.43	-0.3	0.77	Missense exp: 155.2, obs: 140, Z = 0.43, o/e = 0.90 (0.79 - 1.04)	Synonymous exp: 73.7, obs: 77, Z = -0.30, o/e = 1.04 (0.87 - 1.26)
chr1	15305779	15329598	ENSG00000142621	FHAD1	0.0	1.0	1.54	1.35	Missense exp: 128.8, obs: 97, Z = 1.00, o/e = 0.75 (0.64 - 0.89)	Synonymous exp: 58.0, obs: 43, Z = 1.54, o/e = 0.74 (0.58 - 0.96)
chr1	15409887	15430339	ENSG00000142634	EFHD2	0.01	0.96	-0.13	1.27	Missense exp: 126.5, obs: 96, Z = 0.96, o/e = 0.76 (0.64 - 0.90)	Synonymous exp: 54.7, obs: 56, Z = -0.13, o/e = 1.02 (0.82 - 1.28)
chr1	15438442	15449242	ENSG00000162438	CTRC	0.0	-0.13	-0.2	1.69	Missense exp: 163.2, obs: 168, Z = -0.13, o/e = 1.03 (0.91 - 1.17)	Synonymous exp: 69.9, obs: 72, Z = -0.20, o/e = 1.03 (0.85 - 1.25)
chr1	15456731	15472091	ENSG00000142615	CELA2A	0.0	0.04	-0.35	1.83	Missense exp: 173.3, obs: 172, Z = 0.04, o/e = 0.99 (0.88 - 1.13)	Synonymous exp: 79.0, obs: 83, Z = -0.35, o/e = 1.05 (0.88 - 1.26)
chr1	15476103	15491395	ENSG00000215704	CELA2B	0.0	-0.43	-1.02	1.11	Missense exp: 167.3, obs: 183, Z = -0.43, o/e = 1.09 (0.97 - 1.24)	Synonymous exp: 77.5, obs: 89, Z = -1.02, o/e = 1.15 (0.97 - 1.37)
chr1	15491400	15524215	ENSG00000132906	CASP9	0.0	0.03	0.23	0.97	Missense exp: 240.2, obs: 239, Z = 0.03, o/e = 1.00 (0.90 - 1.11)	Synonymous exp: 96.9, obs: 94, Z = 0.23, o/e = 0.97 (0.82 - 1.15)
chr1	15526847	15571733	ENSG00000116138	DNAJC16	0.0	0.37	0.3	0.78	Missense exp: 433.9, obs: 412, Z = 0.37, o/e = 0.95 (0.88 - 1.03)	Synonymous exp: 172.1, obs: 167, Z = 0.30, o/e = 0.97 (0.85 - 1.10)
chr1	15571698	15585051	ENSG00000116771	AGMAT	0.0	0.8	0.67	1.54	Missense exp: 193.5, obs: 162, Z = 0.80, o/e = 0.84 (0.74 - 0.95)	Synonymous exp: 75.4, obs: 68, Z = 0.67, o/e = 0.90 (0.74 - 1.10)
chr1	15617457	15669044	ENSG00000197312	DDI2	1.0	2.73	-0.91	0.21	Missense exp: 232.0, obs: 115, Z = 2.73, o/e = 0.50 (0.42 - 0.58)	Synonymous exp: 83.4, obs: 94, Z = -0.91, o/e = 1.13 (0.95 - 1.34)
chr1	15659712	15662033	ENSG00000215695	RSC1A1	0.0	-0.24	0.16	1.52	Missense exp: 322.7, obs: 335, Z = -0.24, o/e = 1.04 (0.95 - 1.14)	Synonymous exp: 120.2, obs: 118, Z = 0.16, o/e = 0.98 (0.84 - 1.14)
chr1	15684319	15734769	ENSG00000116786	PLEKHM2	0.0	2.0	-0.06	0.54	Missense exp: 605.6, obs: 467, Z = 2.00, o/e = 0.77 (0.71 - 0.83)	Synonymous exp: 268.8, obs: 270, Z = -0.06, o/e = 1.00 (0.91 - 1.11)
chr1	15736257	15741392	ENSG00000162461	SLC25A34	0.0	-0.22	-0.23	1.34	Missense exp: 172.8, obs: 181, Z = -0.22, o/e = 1.05 (0.93 - 1.19)	Synonymous exp: 76.4, obs: 79, Z = -0.23, o/e = 1.03 (0.86 - 1.25)
chr1	15742498	15747982	ENSG00000162460	TMEM82	0.0	-0.04	0.15	1.41	Missense exp: 213.2, obs: 215, Z = -0.04, o/e = 1.01 (0.90 - 1.13)	Synonymous exp: 108.0, obs: 106, Z = 0.15, o/e = 0.98 (0.84 - 1.15)
chr1	15764498	15775242	ENSG00000162458	FBLIM1	0.0	0.53	0.27	1.25	Missense exp: 219.9, obs: 198, Z = 0.53, o/e = 0.90 (0.80 - 1.01)	Synonymous exp: 91.2, obs: 88, Z = 0.27, o/e = 0.96 (0.81 - 1.15)
chr1	15847706	15940456	ENSG00000065526	SPEN	1.0	2.89	-0.32	0.07	Missense exp: 2067.2, obs: 1697, Z = 2.89, o/e = 0.82 (0.79 - 0.85)	Synonymous exp: 810.3, obs: 822, Z = -0.32, o/e = 1.01 (0.96 - 1.07)
chr1	15941868	15976101	ENSG00000116809	ZBTB17	0.98	3.73	1.66	0.31	Missense exp: 531.0, obs: 289, Z = 3.73, o/e = 0.54 (0.49 - 0.60)	Synonymous exp: 239.7, obs: 207, Z = 1.66, o/e = 0.86 (0.77 - 0.97)
chr1	16004235	16008807	ENSG00000183888	C1orf64	0.11	0.11	-0.85	1.85	Missense exp: 101.1, obs: 98, Z = 0.11, o/e = 0.97 (0.82 - 1.15)	Synonymous exp: 44.7, obs: 52, Z = -0.85, o/e = 1.16 (0.93 - 1.47)
chr1	16014028	16018043	ENSG00000173641	HSPB7	0.02	0.43	-1.12	1.58	Missense exp: 121.3, obs: 108, Z = 0.43, o/e = 0.89 (0.76 - 1.04)	Synonymous exp: 54.5, obs: 65, Z = -1.12, o/e = 1.19 (0.98 - 1.47)
chr1	16022035	16034050	ENSG00000186510	CLCNKA	0.0	-0.33	-2.53	1.12	Missense exp: 387.5, obs: 406, Z = -0.33, o/e = 1.05 (0.96 - 1.14)	Synonymous exp: 168.3, obs: 210, Z = -2.53, o/e = 1.25 (1.11 - 1.40)
chr1	16043781	16057308	ENSG00000184908	CLCNKB	0.0	-0.56	-2.16	1.24	Missense exp: 400.3, obs: 432, Z = -0.56, o/e = 1.08 (1.00 - 1.17)	Synonymous exp: 164.7, obs: 200, Z = -2.16, o/e = 1.21 (1.08 - 1.36)
chr1	16057768	16073651	ENSG00000185519	FAM131C	0.01	-0.19	-0.55	0.89	Missense exp: 148.3, obs: 155, Z = -0.19, o/e = 1.04 (0.92 - 1.19)	Synonymous exp: 66.3, obs: 72, Z = -0.55, o/e = 1.09 (0.90 - 1.32)
chr1	16124336	16156069	ENSG00000142627	EPHA2	0.0	1.56	-0.83	0.56	Missense exp: 616.7, obs: 508, Z = 1.56, o/e = 0.82 (0.77 - 0.89)	Synonymous exp: 263.8, obs: 281, Z = -0.83, o/e = 1.07 (0.96 - 1.18)
chr1	16197853	16212652	ENSG00000142632	ARHGEF19	0.0	0.97	1.51	1.15	Missense exp: 459.2, obs: 401, Z = 0.97, o/e = 0.87 (0.80 - 0.95)	Synonymous exp: 188.3, obs: 162, Z = 1.51, o/e = 0.86 (0.76 - 0.98)
chr1	16231691	16237183	ENSG00000132881	RSG1	0.0	0.62	1.61	1.63	Missense exp: 175.0, obs: 152, Z = 0.62, o/e = 0.87 (0.76 - 0.99)	Synonymous exp: 70.1, obs: 53, Z = 1.61, o/e = 0.76 (0.60 - 0.95)
chr1	16246839	16352480	ENSG00000037637	FBXO42	1.0	2.09	-0.11	0.27	Missense exp: 418.6, obs: 298, Z = 2.09, o/e = 0.71 (0.65 - 0.78)	Synonymous exp: 154.2, obs: 156, Z = -0.11, o/e = 1.01 (0.89 - 1.16)
chr1	16367241	16398145	ENSG00000055070	SZRD1	0.6	0.52	0.45	0.67	Missense exp: 95.1, obs: 81, Z = 0.52, o/e = 0.85 (0.71 - 1.02)	Synonymous exp: 38.6, obs: 35, Z = 0.45, o/e = 0.91 (0.69 - 1.20)
chr1	16398642	16437424	ENSG00000187144	SPATA21	0.0	-0.01	-0.81	1.5	Missense exp: 273.6, obs: 274, Z = -0.01, o/e = 1.00 (0.91 - 1.11)	Synonymous exp: 110.2, obs: 121, Z = -0.81, o/e = 1.10 (0.95 - 1.28)
chr1	16440735	16460077	ENSG00000157191	NECAP2	0.0	0.27	-0.61	1.45	Missense exp: 159.6, obs: 150, Z = 0.27, o/e = 0.94 (0.82 - 1.08)	Synonymous exp: 66.6, obs: 73, Z = -0.61, o/e = 1.10 (0.91 - 1.33)
chr1	16562318	16613487	ENSG00000219481	NBPF1	0.0	-1.09	0.22	1.15	Missense exp: 422.1, obs: 485, Z = -1.09, o/e = 1.15 (1.07 - 1.24)	Synonymous exp: 159.6, obs: 156, Z = 0.22, o/e = 0.98 (0.86 - 1.12)
chr1	16921930	16972964	ENSG00000058453	CROCC	0.0	-0.35	-0.62	0.71	Missense exp: 1137.7, obs: 1171, Z = -0.35, o/e = 1.03 (0.98 - 1.08)	Synonymous exp: 500.4, obs: 518, Z = -0.62, o/e = 1.04 (0.96 - 1.11)
